date,log_rgdp
2005-05-09,13.176518497431553
2005-05-10,13.176661862620183
2005-05-11,13.176805087116485
2005-05-12,13.176948170920456
2005-05-13,13.1770911140321
2005-05-16,13.177233916451414
2005-05-17,13.1773765781784
2005-05-18,13.177519099213058
2005-05-19,13.177661479555386
2005-05-20,13.177803719205386
2005-05-23,13.177945818163057
2005-05-24,13.1780877764284
2005-05-25,13.178229594001413
2005-05-26,13.1783712708821
2005-05-27,13.178512807070456
2005-05-30,13.178654202566484
2005-05-31,13.178795457370184
2005-06-01,13.178936571481554
2005-06-02,13.179077544900597
2005-06-03,13.17921837762731
2005-06-06,13.179359069661695
2005-06-07,13.17949962100375
2005-06-08,13.179640031653477
2005-06-09,13.179780301610876
2005-06-10,13.179920430875947
2005-06-13,13.180060419448688
2005-06-14,13.1802002673291
2005-06-15,13.180339974517185
2005-06-16,13.18047954101294
2005-06-17,13.180618966816366
2005-06-20,13.180758251927465
2005-06-21,13.180897396346234
2005-06-22,13.181036400072676
2005-06-23,13.181175263106788
2005-06-24,13.18131398544857
2005-06-27,13.181452567098026
2005-06-28,13.181591008055152
2005-06-29,13.18172930831995
2005-06-30,13.181867467892419
2005-07-01,13.18293221808342
2005-07-04,13.18306673108509
2005-07-05,13.183199829403442
2005-07-06,13.183331513038477
2005-07-07,13.183461781990193
2005-07-08,13.183590636258593
2005-07-11,13.183718075843677
2005-07-12,13.183844100745441
2005-07-13,13.183968710963889
2005-07-14,13.18409190649902
2005-07-15,13.184213687350834
2005-07-18,13.18433405351933
2005-07-19,13.184453005004508
2005-07-20,13.18457054180637
2005-07-21,13.184686663924913
2005-07-22,13.18480137136014
2005-07-25,13.18491466411205
2005-07-26,13.185026542180642
2005-07-27,13.185137005565917
2005-07-28,13.185246054267873
2005-07-29,13.185353688286513
2005-08-01,13.185459907621837
2005-08-02,13.185564712273843
2005-08-03,13.18566810224253
2005-08-04,13.185770077527902
2005-08-05,13.185870638129956
2005-08-08,13.185969784048691
2005-08-09,13.18606751528411
2005-08-10,13.186163831836211
2005-08-11,13.186258733704996
2005-08-12,13.186352220890463
2005-08-15,13.186444293392613
2005-08-16,13.186534951211446
2005-08-17,13.18662419434696
2005-08-18,13.186712022799158
2005-08-19,13.186798436568038
2005-08-22,13.186883435653602
2005-08-23,13.186967020055848
2005-08-24,13.187049189774775
2005-08-25,13.187129944810387
2005-08-26,13.18720928516268
2005-08-29,13.187287210831657
2005-08-30,13.187363721817317
2005-08-31,13.18743881811966
2005-09-01,13.187512499738682
2005-09-02,13.18758476667439
2005-09-05,13.18765561892678
2005-09-06,13.187725056495854
2005-09-07,13.187793079381608
2005-09-08,13.187859687584046
2005-09-09,13.187924881103166
2005-09-12,13.18798865993897
2005-09-13,13.188051024091456
2005-09-14,13.188111973560625
2005-09-15,13.188171508346477
2005-09-16,13.18822962844901
2005-09-19,13.188286333868227
2005-09-20,13.188341624604126
2005-09-21,13.188395500656709
2005-09-22,13.188447962025974
2005-09-23,13.188499008711922
2005-09-26,13.188548640714552
2005-09-27,13.188596858033865
2005-09-28,13.188643660669861
2005-09-29,13.188689048622539
2005-09-30,13.188733021891899
2005-10-03,13.188087737092728
2005-10-04,13.188130469384276
2005-10-05,13.188172720633851
2005-10-06,13.188214490841455
2005-10-07,13.188255780007085
2005-10-10,13.188296588130742
2005-10-11,13.188336915212426
2005-10-12,13.188376761252137
2005-10-13,13.188416126249876
2005-10-14,13.188455010205642
2005-10-17,13.188493413119435
2005-10-18,13.188531334991255
2005-10-19,13.188568775821102
2005-10-20,13.188605735608977
2005-10-21,13.188642214354878
2005-10-24,13.188678212058807
2005-10-25,13.188713728720764
2005-10-26,13.188748764340747
2005-10-27,13.188783318918757
2005-10-28,13.188817392454794
2005-10-31,13.18885098494886
2005-11-01,13.188884096400953
2005-11-02,13.18891672681107
2005-11-03,13.188948876179218
2005-11-04,13.188980544505391
2005-11-07,13.189011731789591
2005-11-08,13.18904243803182
2005-11-09,13.189072663232075
2005-11-10,13.189102407390358
2005-11-11,13.189131670506667
2005-11-14,13.189160452581003
2005-11-15,13.189188753613367
2005-11-16,13.189216573603758
2005-11-17,13.189243912552177
2005-11-18,13.189270770458622
2005-11-21,13.189297147323094
2005-11-22,13.189323043145594
2005-11-23,13.18934845792612
2005-11-24,13.189373391664676
2005-11-25,13.189397844361256
2005-11-28,13.189421816015866
2005-11-29,13.189445306628501
2005-11-30,13.189468316199164
2005-12-01,13.189490844727853
2005-12-02,13.189512892214571
2005-12-05,13.189534458659315
2005-12-06,13.189555544062086
2005-12-07,13.189576148422885
2005-12-08,13.189596271741712
2005-12-09,13.189615914018564
2005-12-12,13.189635075253445
2005-12-13,13.189653755446352
2005-12-14,13.189671954597287
2005-12-15,13.18968967270625
2005-12-16,13.189706909773237
2005-12-19,13.189723665798255
2005-12-20,13.189739940781298
2005-12-21,13.189755734722368
2005-12-22,13.189771047621466
2005-12-23,13.18978587947859
2005-12-26,13.189800230293743
2005-12-27,13.189814100066922
2005-12-28,13.189827488798128
2005-12-29,13.189840396487362
2005-12-30,13.189852823134624
2006-01-02,13.189194694498347
2006-01-03,13.189207110871665
2006-01-04,13.189219998013012
2006-01-05,13.189233355922388
2006-01-06,13.189247184599793
2006-01-09,13.189261484045229
2006-01-10,13.189276254258694
2006-01-11,13.189291495240187
2006-01-12,13.18930720698971
2006-01-13,13.189323389507264
2006-01-16,13.189340042792844
2006-01-17,13.189357166846456
2006-01-18,13.189374761668097
2006-01-19,13.189392827257768
2006-01-20,13.189411363615468
2006-01-23,13.189430370741196
2006-01-24,13.189449848634954
2006-01-25,13.189469797296743
2006-01-26,13.18949021672656
2006-01-27,13.189511106924407
2006-01-30,13.189532467890283
2006-01-31,13.189554299624188
2006-02-01,13.189576602126124
2006-02-02,13.189599375396089
2006-02-03,13.18962261943408
2006-02-06,13.189646334240106
2006-02-07,13.189670519814158
2006-02-08,13.18969517615624
2006-02-09,13.18972030326635
2006-02-10,13.18974590114449
2006-02-13,13.189771969790662
2006-02-14,13.189798509204861
2006-02-15,13.18982551938709
2006-02-16,13.189853000337349
2006-02-17,13.189880952055637
2006-02-20,13.189909374541955
2006-02-21,13.1899382677963
2006-02-22,13.189967631818677
2006-02-23,13.189997466609082
2006-02-24,13.190027772167516
2006-02-27,13.190058548493981
2006-02-28,13.190089795588475
2006-03-01,13.190121513450999
2006-03-02,13.19015370208155
2006-03-03,13.190186361480132
2006-03-06,13.190219491646744
2006-03-07,13.190253092581385
2006-03-08,13.190287164284054
2006-03-09,13.190321706754755
2006-03-10,13.190356719993483
2006-03-13,13.190392204000242
2006-03-14,13.19042815877503
2006-03-15,13.190464584317846
2006-03-16,13.190501480628694
2006-03-17,13.190538847707568
2006-03-20,13.190576685554474
2006-03-21,13.19061499416941
2006-03-22,13.190653773552373
2006-03-23,13.190693023703368
2006-03-24,13.19073274462239
2006-03-27,13.190772936309443
2006-03-28,13.190813598764525
2006-03-29,13.190854731987635
2006-03-30,13.190896335978776
2006-03-31,13.190938410737946
2006-04-03,13.19179622793116
2006-04-04,13.191838086170044
2006-04-05,13.191879257120615
2006-04-06,13.191919740782872
2006-04-07,13.191959537156814
2006-04-10,13.19199864624244
2006-04-11,13.192037068039754
2006-04-12,13.192074802548753
2006-04-13,13.192111849769438
2006-04-14,13.192148209701807
2006-04-17,13.192183882345864
2006-04-18,13.192218867701605
2006-04-19,13.192253165769031
2006-04-20,13.192286776548144
2006-04-21,13.192319700038944
2006-04-24,13.192351936241428
2006-04-25,13.192383485155597
2006-04-26,13.192414346781453
2006-04-27,13.192444521118993
2006-04-28,13.192474008168219
2006-05-01,13.19250280792913
2006-05-02,13.19253092040173
2006-05-03,13.192558345586013
2006-05-04,13.192585083481982
2006-05-05,13.192611134089637
2006-05-08,13.192636497408976
2006-05-09,13.192661173440003
2006-05-10,13.192685162182714
2006-05-11,13.19270846363711
2006-05-12,13.192731077803193
2006-05-15,13.192753004680963
2006-05-16,13.192774244270417
2006-05-17,13.192794796571556
2006-05-18,13.192814661584382
2006-05-19,13.192833839308893
2006-05-22,13.19285232974509
2006-05-23,13.192870132892972
2006-05-24,13.19288724875254
2006-05-25,13.192903677323793
2006-05-26,13.192919418606733
2006-05-29,13.192934472601356
2006-05-30,13.192948839307668
2006-05-31,13.192962518725663
2006-06-01,13.192975510855344
2006-06-02,13.192987815696712
2006-06-05,13.192999433249765
2006-06-06,13.193010363514505
2006-06-07,13.19302060649093
2006-06-08,13.193030162179038
2006-06-09,13.193039030578834
2006-06-12,13.193047211690315
2006-06-13,13.193054705513482
2006-06-14,13.193061512048335
2006-06-15,13.193067631294872
2006-06-16,13.193073063253095
2006-06-19,13.193077807923006
2006-06-20,13.1930818653046
2006-06-21,13.19308523539788
2006-06-22,13.193087918202847
2006-06-23,13.193089913719499
2006-06-26,13.193091221947837
2006-06-27,13.19309184288786
2006-06-28,13.193091776539568
2006-06-29,13.193091022902962
2006-06-30,13.193089581978043
2006-07-03,13.190355751938963
2006-07-04,13.190356816695688
2006-07-05,13.190361074422377
2006-07-06,13.190368525119025
2006-07-07,13.190379168785634
2006-07-10,13.190393005422205
2006-07-11,13.190410035028737
2006-07-12,13.190430257605229
2006-07-13,13.190453673151683
2006-07-14,13.190480281668098
2006-07-17,13.190510083154473
2006-07-18,13.19054307761081
2006-07-19,13.190579265037107
2006-07-20,13.190618645433366
2006-07-21,13.190661218799585
2006-07-24,13.190706985135765
2006-07-25,13.190755944441907
2006-07-26,13.19080809671801
2006-07-27,13.190863441964073
2006-07-28,13.190921980180097
2006-07-31,13.190983711366082
2006-08-01,13.191048635522028
2006-08-02,13.191116752647936
2006-08-03,13.191188062743805
2006-08-04,13.191262565809634
2006-08-07,13.191340261845424
2006-08-08,13.191421150851175
2006-08-09,13.191505232826888
2006-08-10,13.19159250777256
2006-08-11,13.191682975688195
2006-08-14,13.19177663657379
2006-08-15,13.191873490429346
2006-08-16,13.191973537254864
2006-08-17,13.192076777050342
2006-08-18,13.19218320981578
2006-08-21,13.19229283555118
2006-08-22,13.192405654256543
2006-08-23,13.192521665931864
2006-08-24,13.192640870577147
2006-08-25,13.192763268192392
2006-08-28,13.192888858777597
2006-08-29,13.193017642332762
2006-08-30,13.19314961885789
2006-08-31,13.193284788352978
2006-09-01,13.193423150818028
2006-09-04,13.193564706253037
2006-09-05,13.193709454658007
2006-09-06,13.19385739603294
2006-09-07,13.194008530377832
2006-09-08,13.194162857692687
2006-09-11,13.194320377977501
2006-09-12,13.194481091232278
2006-09-13,13.194644997457015
2006-09-14,13.194812096651713
2006-09-15,13.19498238881637
2006-09-18,13.195155873950991
2006-09-19,13.195332552055572
2006-09-20,13.195512423130115
2006-09-21,13.195695487174618
2006-09-22,13.19588174418908
2006-09-25,13.196071194173506
2006-09-26,13.19626383712789
2006-09-27,13.196459673052239
2006-09-28,13.196658701946546
2006-09-29,13.196860923810815
2006-10-02,13.20034567295209
2006-10-03,13.200549622610959
2006-10-04,13.200752107094464
2006-10-05,13.20095312640261
2006-10-06,13.201152680535394
2006-10-09,13.201350769492816
2006-10-10,13.201547393274875
2006-10-11,13.201742551881575
2006-10-12,13.201936245312913
2006-10-13,13.202128473568889
2006-10-16,13.202319236649503
2006-10-17,13.202508534554756
2006-10-18,13.202696367284648
2006-10-19,13.202882734839177
2006-10-20,13.203067637218346
2006-10-23,13.203251074422154
2006-10-24,13.203433046450598
2006-10-25,13.203613553303683
2006-10-26,13.203792594981405
2006-10-27,13.203970171483766
2006-10-30,13.204146282810765
2006-10-31,13.204320928962401
2006-11-01,13.204494109938679
2006-11-02,13.204665825739593
2006-11-03,13.204836076365146
2006-11-06,13.205004861815338
2006-11-07,13.205172182090168
2006-11-08,13.205338037189636
2006-11-09,13.205502427113743
2006-11-10,13.20566535186249
2006-11-13,13.205826811435873
2006-11-14,13.205986805833895
2006-11-15,13.206145335056556
2006-11-16,13.206302399103855
2006-11-17,13.206457997975793
2006-11-20,13.20661213167237
2006-11-21,13.206764800193584
2006-11-22,13.206916003539439
2006-11-23,13.207065741709929
2006-11-24,13.20721401470506
2006-11-27,13.207360822524828
2006-11-28,13.207506165169235
2006-11-29,13.207650042638281
2006-11-30,13.207792454931965
2006-12-01,13.207933402050289
2006-12-04,13.20807288399325
2006-12-05,13.208210900760848
2006-12-06,13.208347452353086
2006-12-07,13.208482538769964
2006-12-08,13.208616160011479
2006-12-11,13.208748316077632
2006-12-12,13.208879006968424
2006-12-13,13.209008232683855
2006-12-14,13.209135993223923
2006-12-15,13.209262288588631
2006-12-18,13.209387118777977
2006-12-19,13.209510483791961
2006-12-20,13.209632383630584
2006-12-21,13.209752818293845
2006-12-22,13.209871787781745
2006-12-25,13.209989292094283
2006-12-26,13.210105331231459
2006-12-27,13.210219905193275
2006-12-28,13.210333013979728
2006-12-29,13.21044465759082
2007-01-01,13.210458739381101
2007-01-02,13.210567589142387
2007-01-03,13.210675110229229
2007-01-04,13.210781302641625
2007-01-05,13.210886166379577
2007-01-08,13.210989701443085
2007-01-09,13.211091907832147
2007-01-10,13.211192785546764
2007-01-11,13.211292334586938
2007-01-12,13.211390554952665
2007-01-15,13.211487446643948
2007-01-16,13.211583009660789
2007-01-17,13.211677244003182
2007-01-18,13.211770149671132
2007-01-19,13.211861726664637
2007-01-22,13.211951974983698
2007-01-23,13.212040894628313
2007-01-24,13.212128485598484
2007-01-25,13.21221474789421
2007-01-26,13.212299681515491
2007-01-29,13.212383286462329
2007-01-30,13.212465562734721
2007-01-31,13.212546510332668
2007-02-01,13.21262612925617
2007-02-02,13.21270441950523
2007-02-05,13.212781381079841
2007-02-06,13.21285701398001
2007-02-07,13.212931318205735
2007-02-08,13.213004293757013
2007-02-09,13.213075940633848
2007-02-12,13.213146258836238
2007-02-13,13.213215248364182
2007-02-14,13.213282909217684
2007-02-15,13.21334924139674
2007-02-16,13.213414244901351
2007-02-19,13.213477919731517
2007-02-20,13.21354026588724
2007-02-21,13.213601283368517
2007-02-22,13.213660972175349
2007-02-23,13.213719332307736
2007-02-26,13.213776363765678
2007-02-27,13.213832066549177
2007-02-28,13.21388644065823
2007-03-01,13.21393948609284
2007-03-02,13.213991202853004
2007-03-05,13.214041590938724
2007-03-06,13.214090650349998
2007-03-07,13.214138381086828
2007-03-08,13.214184783149214
2007-03-09,13.214229856537155
2007-03-12,13.214273601250651
2007-03-13,13.214316017289702
2007-03-14,13.214357104654308
2007-03-15,13.21439686334447
2007-03-16,13.214435293360188
2007-03-19,13.214472394701462
2007-03-20,13.214508167368288
2007-03-21,13.214542611360672
2007-03-22,13.21457572667861
2007-03-23,13.214607513322104
2007-03-26,13.214637971291154
2007-03-27,13.214667100585759
2007-03-28,13.214694901205918
2007-03-29,13.214721373151633
2007-03-30,13.214746516422903
2007-04-02,13.215189667407142
2007-04-03,13.215211557681245
2007-04-04,13.215231523632626
2007-04-05,13.215249565261285
2007-04-06,13.215265682567223
2007-04-09,13.215279875550436
2007-04-10,13.21529214421093
2007-04-11,13.215302488548698
2007-04-12,13.215310908563746
2007-04-13,13.215317404256071
2007-04-16,13.215321975625674
2007-04-17,13.215324622672556
2007-04-18,13.215325345396714
2007-04-19,13.21532414379815
2007-04-20,13.215321017876864
2007-04-23,13.215315967632856
2007-04-24,13.215308993066126
2007-04-25,13.215300094176673
2007-04-26,13.215289270964497
2007-04-27,13.2152765234296
2007-04-30,13.21526185157198
2007-05-01,13.215245255391638
2007-05-02,13.215226734888574
2007-05-03,13.215206290062788
2007-05-04,13.21518392091428
2007-05-07,13.215159627443049
2007-05-08,13.215133409649095
2007-05-09,13.215105267532419
2007-05-10,13.215075201093022
2007-05-11,13.2150432103309
2007-05-14,13.215009295246059
2007-05-15,13.214973455838495
2007-05-16,13.214935692108208
2007-05-17,13.214896004055198
2007-05-18,13.214854391679467
2007-05-21,13.214810854981014
2007-05-22,13.214765393959837
2007-05-23,13.21471800861594
2007-05-24,13.21466869894932
2007-05-25,13.214617464959977
2007-05-28,13.214564306647912
2007-05-29,13.214509224013124
2007-05-30,13.214452217055614
2007-05-31,13.214393285775383
2007-06-01,13.214332430172428
2007-06-04,13.214269650246752
2007-06-05,13.214204945998354
2007-06-06,13.214138317427233
2007-06-07,13.21406976453339
2007-06-08,13.213999287316824
2007-06-11,13.213926885777537
2007-06-12,13.213852559915527
2007-06-13,13.213776309730795
2007-06-14,13.213698135223341
2007-06-15,13.213618036393164
2007-06-18,13.213536013240265
2007-06-19,13.213452065764644
2007-06-20,13.2133661939663
2007-06-21,13.213278397845235
2007-06-22,13.213188677401446
2007-06-25,13.213097032634936
2007-06-26,13.213003463545704
2007-06-27,13.212907970133749
2007-06-28,13.212810552399072
2007-06-29,13.212711210341672
2007-07-02,13.209215262644987
2007-07-03,13.209116893932649
2007-07-04,13.209021422888096
2007-07-05,13.208928849511327
2007-07-06,13.208839173802343
2007-07-09,13.208752395761142
2007-07-10,13.208668515387725
2007-07-11,13.208587532682094
2007-07-12,13.208509447644245
2007-07-13,13.208434260274181
2007-07-16,13.208361970571902
2007-07-17,13.208292578537407
2007-07-18,13.208226084170695
2007-07-19,13.20816248747177
2007-07-20,13.208101788440626
2007-07-23,13.208043987077268
2007-07-24,13.207989083381694
2007-07-25,13.207937077353904
2007-07-26,13.207887968993898
2007-07-27,13.207841758301676
2007-07-30,13.20779844527724
2007-07-31,13.207758029920585
2007-08-01,13.207720512231717
2007-08-02,13.207685892210632
2007-08-03,13.207654169857332
2007-08-06,13.207625345171815
2007-08-07,13.207599418154084
2007-08-08,13.207576388804135
2007-08-09,13.207556257121972
2007-08-10,13.207539023107593
2007-08-13,13.207524686760998
2007-08-14,13.207513248082186
2007-08-15,13.207504707071159
2007-08-16,13.207499063727916
2007-08-17,13.207496318052458
2007-08-20,13.207496470044784
2007-08-21,13.207499519704895
2007-08-22,13.207505467032789
2007-08-23,13.207514312028467
2007-08-24,13.207526054691929
2007-08-27,13.207540695023177
2007-08-28,13.207558233022208
2007-08-29,13.207578668689022
2007-08-30,13.207602002023622
2007-08-31,13.207628233026007
2007-09-03,13.207657361696175
2007-09-04,13.207689388034126
2007-09-05,13.207724312039863
2007-09-06,13.207762133713384
2007-09-07,13.20780285305469
2007-09-10,13.207846470063778
2007-09-11,13.207892984740651
2007-09-12,13.207942397085308
2007-09-13,13.20799470709775
2007-09-14,13.208049914777975
2007-09-17,13.208108020125986
2007-09-18,13.20816902314178
2007-09-19,13.208232923825358
2007-09-20,13.208299722176722
2007-09-21,13.208369418195868
2007-09-24,13.2084420118828
2007-09-25,13.208517503237514
2007-09-26,13.208595892260014
2007-09-27,13.208677178950298
2007-09-28,13.208761363308367
2007-10-01,13.211483910009422
2007-10-02,13.211568851256425
2007-10-03,13.211652971149213
2007-10-04,13.211736269687789
2007-10-05,13.211818746872147
2007-10-08,13.211900402702293
2007-10-09,13.211981237178223
2007-10-10,13.21206125029994
2007-10-11,13.212140442067442
2007-10-12,13.212218812480728
2007-10-15,13.2122963615398
2007-10-16,13.212373089244657
2007-10-17,13.2124489955953
2007-10-18,13.212524080591729
2007-10-19,13.212598344233943
2007-10-22,13.212671786521941
2007-10-23,13.212744407455727
2007-10-24,13.212816207035296
2007-10-25,13.212887185260652
2007-10-26,13.212957342131793
2007-10-29,13.213026677648719
2007-10-30,13.21309519181143
2007-10-31,13.213162884619926
2007-11-01,13.21322975607421
2007-11-02,13.213295806174278
2007-11-05,13.21336103492013
2007-11-06,13.213425442311769
2007-11-07,13.213489028349192
2007-11-08,13.213551793032403
2007-11-09,13.213613736361397
2007-11-12,13.213674858336176
2007-11-13,13.213735158956743
2007-11-14,13.213794638223094
2007-11-15,13.21385329613523
2007-11-16,13.213911132693152
2007-11-19,13.213968147896859
2007-11-20,13.214024341746352
2007-11-21,13.21407971424163
2007-11-22,13.214134265382693
2007-11-23,13.214187995169542
2007-11-26,13.214240903602176
2007-11-27,13.214292990680596
2007-11-28,13.2143442564048
2007-11-29,13.214394700774792
2007-11-30,13.214444323790566
2007-12-03,13.214493125452128
2007-12-04,13.214541105759475
2007-12-05,13.214588264712607
2007-12-06,13.214634602311524
2007-12-07,13.214680118556227
2007-12-10,13.214724813446715
2007-12-11,13.214768686982989
2007-12-12,13.214811739165047
2007-12-13,13.214853969992891
2007-12-14,13.21489537946652
2007-12-17,13.214935967585937
2007-12-18,13.214975734351137
2007-12-19,13.215014679762124
2007-12-20,13.215052803818894
2007-12-21,13.215090106521451
2007-12-24,13.215126587869793
2007-12-25,13.21516224786392
2007-12-26,13.215197086503835
2007-12-27,13.215231103789533
2007-12-28,13.215264299721017
2007-12-31,13.215296674298285
2008-01-01,13.21588011442614
2008-01-02,13.215910522670816
2008-01-03,13.215939300502916
2008-01-04,13.215966447922435
2008-01-07,13.215991964929378
2008-01-08,13.216015851523741
2008-01-09,13.216038107705527
2008-01-10,13.216058733474734
2008-01-11,13.216077728831364
2008-01-14,13.216095093775413
2008-01-15,13.216110828306887
2008-01-16,13.21612493242578
2008-01-17,13.216137406132097
2008-01-18,13.216148249425833
2008-01-21,13.216157462306992
2008-01-22,13.216165044775574
2008-01-23,13.216170996831575
2008-01-24,13.216175318474999
2008-01-25,13.216178009705846
2008-01-28,13.216179070524113
2008-01-29,13.216178500929802
2008-01-30,13.216176300922914
2008-01-31,13.216172470503446
2008-02-01,13.2161670096714
2008-02-04,13.216159918426776
2008-02-05,13.216151196769573
2008-02-06,13.216140844699792
2008-02-07,13.216128862217435
2008-02-08,13.216115249322497
2008-02-11,13.216100006014981
2008-02-12,13.216083132294887
2008-02-13,13.216064628162215
2008-02-14,13.216044493616964
2008-02-15,13.216022728659135
2008-02-18,13.215999333288728
2008-02-19,13.215974307505743
2008-02-20,13.215947651310179
2008-02-21,13.215919364702037
2008-02-22,13.215889447681317
2008-02-25,13.215857900248018
2008-02-26,13.215824722402141
2008-02-27,13.215789914143686
2008-02-28,13.215753475472651
2008-02-29,13.21571540638904
2008-03-03,13.21567570689285
2008-03-04,13.215634376984081
2008-03-05,13.215591416662734
2008-03-06,13.215546825928808
2008-03-07,13.215500604782305
2008-03-10,13.215452753223223
2008-03-11,13.215403271251564
2008-03-12,13.215352158867324
2008-03-13,13.215299416070508
2008-03-14,13.215245042861113
2008-03-17,13.215189039239139
2008-03-18,13.215131405204588
2008-03-19,13.215072140757457
2008-03-20,13.215011245897749
2008-03-21,13.214948720625463
2008-03-24,13.214884564940597
2008-03-25,13.214818778843155
2008-03-26,13.214751362333132
2008-03-27,13.214682315410533
2008-03-28,13.214611638075354
2008-03-31,13.214539330327598
2008-04-01,13.21437892993318
2008-04-02,13.21430348417594
2008-04-03,13.214226530821795
2008-04-04,13.214148069870745
2008-04-07,13.214068101322791
2008-04-08,13.213986625177933
2008-04-09,13.213903641436168
2008-04-10,13.213819150097498
2008-04-11,13.213733151161925
2008-04-14,13.213645644629446
2008-04-15,13.213556630500062
2008-04-16,13.213466108773773
2008-04-17,13.21337407945058
2008-04-18,13.21328054253048
2008-04-21,13.213185498013477
2008-04-22,13.21308894589957
2008-04-23,13.212990886188756
2008-04-24,13.212891318881038
2008-04-25,13.212790243976414
2008-04-28,13.212687661474886
2008-04-29,13.212583571376454
2008-04-30,13.212477973681116
2008-05-01,13.212370868388874
2008-05-02,13.212262255499725
2008-05-05,13.212152135013673
2008-05-06,13.212040506930716
2008-05-07,13.211927371250853
2008-05-08,13.211812727974086
2008-05-09,13.211696577100414
2008-05-12,13.211578918629836
2008-05-13,13.211459752562355
2008-05-14,13.211339078897968
2008-05-15,13.211216897636676
2008-05-16,13.211093208778479
2008-05-19,13.210968012323379
2008-05-20,13.210841308271371
2008-05-21,13.210713096622461
2008-05-22,13.210583377376643
2008-05-23,13.210452150533923
2008-05-26,13.210319416094297
2008-05-27,13.210185174057766
2008-05-28,13.21004942442433
2008-05-29,13.20991216719399
2008-05-30,13.209773402366745
2008-06-02,13.209633129942594
2008-06-03,13.209491349921539
2008-06-04,13.209348062303578
2008-06-05,13.209203267088713
2008-06-06,13.209056964276943
2008-06-09,13.208909153868268
2008-06-10,13.208759835862688
2008-06-11,13.208609010260203
2008-06-12,13.208456677060813
2008-06-13,13.208302836264519
2008-06-16,13.208147487871319
2008-06-17,13.207990631881215
2008-06-18,13.207832268294204
2008-06-19,13.20767239711029
2008-06-20,13.207511018329471
2008-06-23,13.207348131951747
2008-06-24,13.207183737977118
2008-06-25,13.207017836405585
2008-06-26,13.206850427237146
2008-06-27,13.206681510471801
2008-06-30,13.206511086109554
2008-07-01,13.207420286360305
2008-07-02,13.207248009472742
2008-07-03,13.207072782627087
2008-07-04,13.206894605823337
2008-07-07,13.206713479061493
2008-07-08,13.206529402341557
2008-07-09,13.206342375663528
2008-07-10,13.206152399027404
2008-07-11,13.20595947243319
2008-07-14,13.205763595880878
2008-07-15,13.205564769370476
2008-07-16,13.205362992901978
2008-07-17,13.20515826647539
2008-07-18,13.204950590090705
2008-07-21,13.20473996374793
2008-07-22,13.204526387447059
2008-07-23,13.204309861188095
2008-07-24,13.204090384971039
2008-07-25,13.20386795879589
2008-07-28,13.203642582662646
2008-07-29,13.203414256571309
2008-07-30,13.203182980521879
2008-07-31,13.202948754514354
2008-08-01,13.202711578548737
2008-08-04,13.202471452625026
2008-08-05,13.202228376743223
2008-08-06,13.201982350903325
2008-08-07,13.201733375105336
2008-08-08,13.20148144934925
2008-08-11,13.201226573635074
2008-08-12,13.200968747962802
2008-08-13,13.200707972332438
2008-08-14,13.20044424674398
2008-08-15,13.20017757119743
2008-08-18,13.199907945692786
2008-08-19,13.199635370230048
2008-08-20,13.199359844809218
2008-08-21,13.199081369430294
2008-08-22,13.198799944093276
2008-08-25,13.198515568798165
2008-08-26,13.198228243544959
2008-08-27,13.197937968333662
2008-08-28,13.19764474316427
2008-08-29,13.197348568036785
2008-09-01,13.197049442951208
2008-09-02,13.196747367907536
2008-09-03,13.19644234290577
2008-09-04,13.196134367945913
2008-09-05,13.195823443027962
2008-09-08,13.195509568151916
2008-09-09,13.195192743317778
2008-09-10,13.194872968525546
2008-09-11,13.194550243775222
2008-09-12,13.194224569066803
2008-09-15,13.19389594440029
2008-09-16,13.193564369775686
2008-09-17,13.193229845192986
2008-09-18,13.192892370652194
2008-09-19,13.192551946153309
2008-09-22,13.19220857169633
2008-09-23,13.191862247281259
2008-09-24,13.191512972908093
2008-09-25,13.191160748576834
2008-09-26,13.19080557428748
2008-09-29,13.190447450040036
2008-09-30,13.190086375834497
2008-10-01,13.191137102271506
2008-10-02,13.190768179010032
2008-10-03,13.190394356650717
2008-10-06,13.190015635193559
2008-10-07,13.18963201463856
2008-10-08,13.18924349498572
2008-10-09,13.188850076235036
2008-10-10,13.188451758386512
2008-10-13,13.188048541440146
2008-10-14,13.187640425395939
2008-10-15,13.18722741025389
2008-10-16,13.186809496013998
2008-10-17,13.186386682676266
2008-10-20,13.18595897024069
2008-10-21,13.185526358707275
2008-10-22,13.185088848076017
2008-10-23,13.184646438346919
2008-10-24,13.184199129519977
2008-10-27,13.183746921595194
2008-10-28,13.18328981457257
2008-10-29,13.182827808452103
2008-10-30,13.182360903233796
2008-10-31,13.181889098917647
2008-11-03,13.181412395503655
2008-11-04,13.180930792991823
2008-11-05,13.180444291382148
2008-11-06,13.179952890674631
2008-11-07,13.179456590869274
2008-11-10,13.178955391966074
2008-11-11,13.178449293965032
2008-11-12,13.17793829686615
2008-11-13,13.177422400669425
2008-11-14,13.176901605374859
2008-11-17,13.17637591098245
2008-11-18,13.175845317492202
2008-11-19,13.17530982490411
2008-11-20,13.174769433218177
2008-11-21,13.174224142434403
2008-11-24,13.173673952552786
2008-11-25,13.173118863573327
2008-11-26,13.172558875496028
2008-11-27,13.171993988320887
2008-11-28,13.171424202047904
2008-12-01,13.170849516677078
2008-12-02,13.170269932208413
