date,direct_pct
2013-07-01,0.09107083426708315
2013-08-01,0.08414299023291395
2013-09-01,0.11885689454838354
2013-10-01,-0.026623630831589824
2013-11-01,0.1277144187036487
2013-12-01,0.10058287053873477
2014-01-01,0.19290966345634097
2014-02-01,-0.06868737550468805
2014-03-01,0.41073320085043064
2014-04-01,-0.012902174488420303
2014-05-01,0.12415151847176432
2014-06-01,0.27814937319202704
2014-07-01,-0.003040441463367065
2014-08-01,0.08808782402209513
2014-09-01,0.2660979002609842
2014-10-01,-0.06301205185645922
2014-11-01,0.04561748585935059
2014-12-01,0.31517063289024483
2015-01-01,-0.043357046572625915
2015-02-01,0.1093378858919622
2015-03-01,0.22868947089419361
2015-04-01,-0.00620423636784715
2015-05-01,0.13384205118044168
2015-06-01,-0.08258035999302488
2015-07-01,-0.272398698199607
2015-08-01,0.04493481582393219
2015-09-01,-0.09936171151649346
2015-10-01,0.09473120668600936
2015-11-01,0.1676863672321761
2015-12-01,0.18310911076177414
2016-01-01,0.01489860051990938
2016-02-01,0.22450952265602622
2016-03-01,0.7385670616444758
2016-04-01,-0.060213436858713276
2016-05-01,0.29335649065549124
2016-06-01,0.9220361046266217
2016-07-01,1.3366121868655423
2016-08-01,-0.9147908494466294
2016-09-01,0.001192112332297949
2016-10-01,0.05307707168360241
2016-11-01,0.4560403541314763
2016-12-01,0.1671276573729351
2017-01-01,0.0033524628320290217
2017-02-01,0.1628216067863565
2017-03-01,0.19377336834962788
2017-04-01,0.29419361810936473
2017-05-01,0.12420450017371894
2017-06-01,0.028098454230362863
2017-07-01,0.030907595974429453
2017-08-01,0.15108425025336628
2017-09-01,-0.10959643986660521
2017-10-01,0.0787856681732651
2017-11-01,0.10792051990126564
2017-12-01,0.4321256028418869
2018-01-01,-0.19810797044329614
2018-02-01,0.08832873482904105
2018-03-01,0.38436373289203335
2018-04-01,-0.08047964276378332
2018-05-01,0.5478389245545681
2018-06-01,0.1867318322460058
2018-07-01,0.25115716647169595
2018-08-01,-0.00575148803064965
2018-09-01,0.34814420111051453
2018-10-01,0.05625357925440776
2018-11-01,0.33114455829055617
2018-12-01,0.054145862513482766
2019-01-01,0.11794444788181212
2019-02-01,0.18057204391113207
2019-03-01,0.8879564352087455
2019-04-01,0.21959203842816338
2019-05-01,0.2756256673534928
2019-06-01,0.025888464932552566
2019-07-01,0.17027494515220246
2019-08-01,0.15836593898207288
2019-09-01,0.11117533965675158
2019-10-01,-0.11374061000176074
2019-11-01,0.22260228407817562
2019-12-01,0.8021911517743683
2020-01-01,-0.36704947575602753
2020-02-01,0.05273923643986944
2020-03-01,0.34543257534578076
2020-04-01,-0.11600662990677077
2020-05-01,0.2207010968858216
2020-06-01,3.691827121876938
2020-07-01,0.01796354508291293
2020-08-01,0.2463560319839972
2020-09-01,0.4485615779675733
2020-10-01,-0.11058454187091514
2020-11-01,0.21752161398064535
2020-12-01,0.35399842206163246
2021-01-01,0.7859036002346085
2021-02-01,0.0948332654295809
2021-03-01,0.41663885921597477
2021-04-01,-0.6928479106422014
2021-05-01,0.055038645483382595
2021-06-01,0.5405468832281496
2021-07-01,-0.03442028417383725
2021-08-01,0.2809333231422985
2021-09-01,0.5420000209005534
2021-10-01,0.19273792087059766
2021-11-01,0.2811048206681383
2021-12-01,0.20142408576603968
2022-01-01,0.4284520454797153
2022-02-01,0.2775352961870506
2022-03-01,0.5653340773916221
2022-04-01,0.2773538854772137
2022-05-01,0.35792411069118424
2022-06-01,-0.0744062412099926
2022-07-01,0.3690250978213606
2022-08-01,0.2587446967797754
2022-09-01,0.4955481022068832
2022-10-01,0.2011873467118194
2022-11-01,0.27829467201294317
2022-12-01,0.8721699177495672
2023-01-01,-0.4263460853298367
2023-02-01,-0.011726378520225823
2023-03-01,0.7017333759866452
2023-04-01,-0.606574157006518
2023-05-01,0.08494703283803444
2023-06-01,0.44238935780820926
2023-07-01,-0.1278631850749906
2023-08-01,-0.06484275649569264
2023-09-01,1.0805313976479218
2023-10-01,-0.09092430981841988
2023-11-01,0.36860963723250834
2023-12-01,0.5191064047662597
2024-01-01,-1.274290426884866
2024-02-01,-0.11105329567969255
2024-03-01,1.0502617804280907
2024-04-01,0.1816541428575497
2024-05-01,0.08525041411419251
2024-06-01,0.6385681138286242
2024-07-01,-0.09658000295748338
2024-08-01,-0.4857981663215489
2024-09-01,1.0113820371720645
2024-10-01,-0.2583182667151994
2024-11-01,0.35117200673314874
2024-12-01,0.7144250282123015
2025-01-01,0.0025541181395297495
2025-02-01,-0.00724607003713533
2025-03-01,0.7341472293995801
2025-04-01,-0.12854197455885177
2025-05-01,0.2949148163347484
2025-06-01,0.7298232345072206
2025-07-01,0.24347489620734405
2025-08-01,-0.00986497696082401
2025-09-01,0.17027334501010163
2025-10-01,-0.14953955191518062
2025-11-01,0.45122946142735054
2025-12-01,1.8228898123270862
2026-01-01,0.2659252837195396
2026-02-01,NA
2026-03-01,NA
2026-04-01,NA
2026-05-01,NA
