,,,,経常収支 (a+b+c),,,,,,,,資本移転等収支,金融収支 ,,,,,,誤差脱漏
,,,,Current account (a+b+c),,,,,,,,Capital account,Financial account ,,,,,,Net errors & omissions
,,,,,(a)貿易・サービス収支,,,,,(b)第一次所得収支,(c)第二次所得収支,,,直接投資,証券投資,金融派生商品,その他投資,外貨準備,
,,,,,(a)Goods & services,,,,,(b)Primary income,(c)Secondary income,,,Direct investment,Portfolio investment,Financial derivatives(other than reserves),Other investment,Reserve assets,
,,,,,,貿易収支,,,サービス収支,,,,,,,,,,
,7月,,Jul,"8,197","-20,136","-11,781","86,159","97,940","-8,355","30,397","-2,064",-127,"-6,604","11,206","-126,542","4,837","103,352",543,"-14,674"
,8月,,Aug,"6,217","-31,254","-24,340","81,106","105,446","-6,914","39,243","-1,772",-206,"10,557","15,622","-16,095",889,"5,263","4,878","4,547"
,9月,,Sep,"7,895","-21,354","-17,950","88,440","106,389","-3,404","31,410","-2,162",-131,"7,338","16,705","52,354","4,305","-39,719","-26,307",-426
,10月,,Oct,-517,"-25,321","-18,356","90,306","108,662","-6,964","27,732","-2,929",-129,358,"13,422","3,486","3,064","41,262","-60,876","1,004"
,11月,,Nov,"17,962","-16,301","-15,007","90,403","105,411","-1,294","36,533","-2,270",-108,"7,074","18,166","-51,752","9,071","26,277","5,312","-10,780"
,12月,,Dec,"2,759","-14,855","-12,069","87,327","99,396","-2,785","19,453","-1,840",-273,"-5,897","18,531","19,721","-1,816","-45,628","3,295","-8,384"
令和5年,1月,2023,Jan,"-20,691","-39,363","-32,180","68,378","100,558","-7,183","21,950","-3,278",-234,"19,717","19,968","94,668","-7,275","-88,681","1,036","40,642"
,2月,,Feb,"22,821","-7,803","-5,547","76,985","82,532","-2,256","34,768","-4,144",-99,"33,707","17,479","-15,422","-3,898","31,087","4,461","10,985"
,3月,,Mar,"23,455","-5,100","-4,730","88,110","92,841",-370,"34,264","-5,708",-685,"23,044","5,922","71,672","1,110","-57,223","1,562",274
,4月,,Apr,"18,892","-8,088","-1,988","82,310","84,298","-6,100","31,216","-4,236",225,"33,963","24,744","-61,234","6,522","62,633","1,297","14,846"
,5月,,May,"21,771","-13,824","-11,929","72,646","84,575","-1,896","38,849","-3,253",-777,"10,201","24,383","-6,387","6,194","-21,306","7,317","-10,793"
,6月,,Jun,"17,037",-425,"3,114","86,569","83,455","-3,539","18,801","-1,339",-421,"3,956","18,321","-24,198","11,488","1,121","-2,775","-12,660"
,7月,,Jul,"29,382","-4,763","1,202","86,070","84,868","-5,965","37,563","-3,418",-650,"22,553","36,909","23,587","8,535","-49,127","2,648","-6,179"
,8月,,Aug,"23,931","-10,524","-7,492","79,042","86,534","-3,032","37,535","-3,080",-63,"28,553","33,687","91,254","12,476","-115,594","6,729","4,685"
,9月,,Sep,"29,655",437,"3,830","91,245","87,415","-3,393","33,187","-3,969",-584,"29,509","6,607","103,332","12,413","-99,369","6,526",438
,10月,,Oct,"27,901","-1,156","-4,957","91,083","96,040","3,801","32,435","-3,378",-187,"19,705","19,063","40,524","8,468","-51,463","3,113","-8,009"
,11月,,Nov,"21,296","-6,910","-6,769","86,764","93,533",-141,"31,082","-2,876",-298,"11,100","17,734","-58,228","7,194","36,315","8,085","-9,898"
,12月,,Dec,"9,304","-2,002","1,332","95,713","94,381","-3,334","14,011","-2,705",-132,"9,311","24,821","15,074","1,742","-34,770","2,444",139
令和6年,1月,2024,Jan,"3,118","-21,692","-14,105","74,823","88,928","-7,586","29,929","-5,120",0,"15,780","37,463","-27,941","-12,427","16,087","2,598","12,661"
,2月,,Feb,"27,498","-3,450","-2,292","82,564","84,855","-1,158","34,886","-3,938",-77,"25,357","15,947","-12,712","3,080","13,686","5,357","-2,064"
,3月,,Mar,"34,426","5,171","5,231","94,940","89,708",-60,"35,847","-6,592",-376,"18,337","14,103","2,319","10,043","-8,254",127,"-15,712"
,4月,,Apr,"20,961","-12,963","-5,517","85,609","91,126","-7,446","38,461","-4,537",-100,"14,598","17,629","24,913","13,787","-44,144","2,414","-6,263"
,5月,,May,"29,178","-10,870","-10,081","82,927","93,008",-789,"43,210","-3,163",-117,"19,203","35,752","4,071","12,158","56,357","-89,135","-9,858"
,6月,,Jun,"19,153","2,923","6,559","93,097","86,538","-3,635","18,125","-1,895",-536,"7,296","17,871","4,928","9,918","-21,095","-4,326","-11,320"
,7月,,Jul,"35,704","-9,841","-3,882","96,151","100,033","-5,959","48,541","-2,996",-216,"23,433","35,480","56,809","6,763","-25,665","-49,955","-12,055"
,8月,,Aug,"38,454","-4,470","-2,732","85,517","88,249","-1,738","47,603","-4,679",-242,"40,041","29,130","105,334","-10,639","-88,286","4,502","1,828"
,9月,,Sep,"17,075","-5,806","-2,752","88,401","91,154","-3,054","28,369","-5,487",-249,"21,844","10,115","86,895","-8,405","-76,519","9,757","5,018"
,10月,,Oct,"23,538","-2,885",-711,"95,327","96,037",-2174,"31,858","-5,435",36,"18,918","18,720","-124,393","3,059","119,460","2,072","-4,656"
,11月,,Nov,"33,061","4,000","1,965","90,603","88,638","2,034","33,755","-4,694",-146,"22,980","22,412","-14,966","9,632","-1,160","7,061","-9,935"
,12月,,Dec,"10,607",796,"1,171","96,268","95,097",-375,"12,700","-2,888",-183,"21,858","30,748","34,287","9,863","-59,817","6,777","11,435"
令和7年,1月,2025,Jan,"-3,053","-33,517","-28,543","76,367","104,909","-4,974","35,150","-4,686",-218,"1,794","12,852","-34,047","7,918","11,857","3,214","5,065"
,2月,,Feb,"39,384","5,242","8,099","91,127","83,029","-2,857","37,986","-3,844",-421,"20,111","15,474","51,941",249,"-53,082","5,530","-18,851"
,3月,,Mar,"36,253","5,716","6,113","96,907","90,793",-398,"38,326","-7,789",-711,"43,233","24,973","49,813","6,424","-39,273","1,295","7,691"
,4月,,Apr,"23,700","-7,267",-7,"88,717","88,725","-7,259","36,498","-5,531",-250,"26,627","19,645","-111,610","-6,767","122,260","3,100","3,177"
,5月,,May,"33,205","-3,662","-4,971","81,591","86,561","1,309","41,802","-4,935","-1,020","39,589","17,414","18,688",103,"-4,489","7,874","7,404"
,6月,,Jun,"12,818","3,067","4,673","90,081","85,408","-1,606","14,449","-4,698",-583,"12,113","36,204","-31,660","5,441",631,"1,497",-122
,7月,,Jul,"25,863","-9,588","-1,877","90,695","92,572","-7,711","40,539","-5,089",-162,"15,938","9,630","-30,392","5,878","28,279","2,542","-9,763"
,8月,,Aug,"36,281","-1,529","1,138","84,393","83,255","-2,667","42,227","-4,417",-161,"15,242","25,538","-16,763","5,990","-5,501","5,978","-20,878"
,9月,,Sep,"44,447",-75,"2,466","95,138","92,672","-2,541","49,437","-4,915",-215,"67,372","20,772","90,953","2,388","-52,775","6,034","23,140"
,10月,,Oct,"27,435","-2,785",104,"96,969","96,865","-2,889","34,580","-4,360",-167,"10,630","41,359","-159,270","9,035","115,810","3,696","-16,638"
,11月,,Nov,"36,764","5,973","5,950","93,974","88,024",22,"33,684","-2,893",-272,"38,031","22,942","-4,423","11,045","1,659","6,808","1,539"
,12月,,Dec,"9,254","-1,683","1,177","99,507","98,330","-2,860","13,524","-2,587",-141,"6,158","10,263","19,849","8,506","-40,390","7,930","-2,956"
令和8年,1月,2026,Jan,"9,365","-13,251","-6,127","90,428","96,555","-7,124","27,353","-4,737",-114,"-1,918","14,891","-93,209","6,886","66,968","2,545","-11,169"
,2月,,Feb,"39,335",-110,"2,667","93,791","91,124","-2,777","42,365","-2,921",-296,"40,712","13,745","-119,578","6,956","132,995","6,594","1,674"
,3月,,Mar,"47,754","6,433","8,207","108,226","100,019","-1,774","46,539","-5,218",-696,"40,980","12,038","89,186","8,248","-68,171",-320,"-6,078"
,4月(P),,Apr(P),"39,078",-203,"3,957","101,081","97,124","-4,160","42,100","-2,818",-220,"44,594","27,747","-132,922","4,055","142,020","3,695","5,735"
,5月(P),,May(P),"39,683",-34,69,"93,602","93,533",-103,"42,756","-3,040",-155,"50,865","32,343","-20,349","6,283","146,943","-114,354","11,338"
