,Date,Value,Series_Code,Series_Name,Unit,Frequency
443,202602,19082.3766142,BPPI6E4N5,Portfolio Investment Liabilities/Short-term debt securities/Net,100 million Yen,MONTHLY
444,202603,-55561.86812445,BPPI6E4N5,Portfolio Investment Liabilities/Short-term debt securities/Net,100 million Yen,MONTHLY
445,202604,-11426.01684344,BPPI6E4N5,Portfolio Investment Liabilities/Short-term debt securities/Net,100 million Yen,MONTHLY
446,202605,-5176.43460104,BPPI6E4N5,Portfolio Investment Liabilities/Short-term debt securities/Net,100 million Yen,MONTHLY
447,199601,-78.01475466,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
448,199602,139.95500214,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
449,199603,75.41795547,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
450,199604,-2034.12071795,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
451,199605,705.73894687,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
452,199606,273.92864053,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
453,199607,270.72256057,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
454,199608,160.60965848,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
455,199609,416.13574246,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
456,199610,73.17953921,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
457,199611,-277.34164775,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
458,199612,242.63967057,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
459,199701,-35.96568656,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
460,199702,327.84322728,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
461,199703,297.17353795,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
462,199704,186.3248777,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
463,199705,-139.85178628,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
464,199706,164.67694669,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
465,199707,247.27090523,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
466,199708,433.64134646,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
467,199709,-27.30499302,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
468,199710,238.9140137,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
469,199711,693.21666791,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
470,199712,658.64999812,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
471,199801,109.18070972,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
472,199802,409.83253984,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
473,199803,795.59774876,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
474,199804,358.14165293,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
475,199805,-140.11303075,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
476,199806,384.76247748,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
477,199807,54.29343061,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
478,199808,-87.63993503,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
479,199809,57.73429165,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
480,199810,451.17378564,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
481,199811,610.36766372,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
482,199812,165.42507892,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
483,199901,326.53741031,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
484,199902,553.49480047,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
485,199903,1385.69462018,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
486,199904,411.914898,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
487,199905,8486.07955116,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
488,199906,437.34317597,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
489,199907,717.14895,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
490,199908,1745.99656835,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
491,199909,395.23866273,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
492,199910,780.83153186,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
493,199911,773.96881374,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
494,199912,1164.64542825,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
495,200001,-110.16527158,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
496,200002,1739.01105682,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
497,200003,6676.88655234,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
498,200004,-4726.0829704,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
499,200005,-351.12768246,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
500,200006,-2030.56343361,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
501,200007,4635.67187152,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
502,200008,403.72178111,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
503,200009,808.54026124,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
504,200010,2759.99655258,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
505,200011,1126.25743758,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
506,200012,683.59310732,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
507,200101,1008.18750149,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
508,200102,1306.73872908,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
509,200103,-627.48564742,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
510,200104,-396.61250252,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
511,200105,83.44468733,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
512,200106,962.27463965,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
513,200107,844.97098833,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
514,200108,-1187.46214248,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
515,200109,66.62111008,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
516,200110,3399.04746338,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
517,200111,91.31981356,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
518,200112,459.41594752,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
519,200201,1468.45800519,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
520,200202,1075.82329434,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
521,200203,4181.38194131,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
522,200204,2818.73250279,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
523,200205,-165.80827142,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
524,200206,127.22942153,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
525,200207,1012.69932985,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
526,200208,529.92073286,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
527,200209,2085.61775131,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
528,200210,721.52486152,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
529,200211,2129.86915345,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
530,200212,-1319.58277632,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
531,200301,3777.72447186,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
532,200302,316.19327972,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
533,200303,976.21974933,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
534,200304,1534.6143886,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
535,200305,293.81033296,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
536,200306,-153.77718672,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
537,200307,238.84164597,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
538,200308,495.44327085,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
539,200309,1779.00143685,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
540,200310,90.30432306,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
541,200311,-30.00628637,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
542,200312,977.41562277,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
543,200401,-145.88357442,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
544,200402,-1160.37605097,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
545,200403,3047.00312788,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
546,200404,780.42556306,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
547,200405,903.32064754,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
548,200406,2841.1372963,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
549,200407,1628.25064832,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
550,200408,-43.05530893,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
551,200409,-92.37670501,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
552,200410,444.15819216,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
553,200411,-1014.23796353,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
554,200412,1018.31673116,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
555,200501,395.16949259,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
556,200502,520.94460576,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
557,200503,3834.34631005,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
558,200504,384.9150151,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
559,200505,648.77014458,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
560,200506,529.87512832,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
561,200507,1470.46153558,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
562,200508,720.57217929,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
563,200509,1321.64110043,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
564,200510,-2381.54578837,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
565,200511,-424.96630373,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
566,200512,-1518.4670442,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
567,200601,915.53378879,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
568,200602,1169.16259172,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
569,200603,3668.24971148,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
570,200604,-16961.04746065,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
571,200605,521.40433334,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
572,200606,898.46135314,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
573,200607,1538.4174622,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
574,200608,1916.59532852,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
575,200609,1974.27583126,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
576,200610,-15.47800583,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
577,200611,719.46289046,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
578,200612,1169.20085929,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
579,200701,3242.14331701,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
580,200702,4459.57207239,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
581,200703,2284.51661382,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
582,200704,-879.16347127,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
583,200705,8736.90870315,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
584,200706,4300.00121463,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
585,200707,1578.41660459,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
586,200708,788.27811492,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
587,200709,2240.3416503,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
588,200710,1052.51376604,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
589,200711,-999.83449064,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
590,200712,-856.85834793,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
591,200801,6809.9056092,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
592,200802,2028.97654107,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
593,200803,2488.08100713,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
594,200804,526.6534872,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
595,200805,1188.32162373,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
596,200806,3967.88804179,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
597,200807,-986.09282008,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
598,200808,1148.02566191,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
599,200809,1713.52339822,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
600,200810,-586.08868159,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
601,200811,704.38709788,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
602,200812,6299.74547816,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
603,200901,389.91402223,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
604,200902,-499.49963194,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
605,200903,3477.45656343,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
606,200904,312.82027563,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
607,200905,837.3570479,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
608,200906,935.44437518,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
609,200907,2713.85247702,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
610,200908,322.00836091,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
611,200909,1850.50306163,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
612,200910,-336.6259094,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
613,200911,84.87773866,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
614,200912,1389.57514876,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
615,201001,5328.91360663,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
616,201002,-5884.51905496,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
617,201003,3668.53849622,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
618,201004,1618.8680451,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
619,201005,-1622.89239426,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
620,201006,1288.14875864,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
621,201007,3883.0963299,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
622,201008,-2080.70047466,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
623,201009,354.20595065,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
624,201010,1740.79325766,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
625,201011,-167.07081365,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
626,201012,-1491.35735405,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
627,201101,983.74334179,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
628,201102,-2922.23761646,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
629,201103,368.03784739,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
630,201104,751.31626745,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
631,201105,207.81820679,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
632,201106,198.32689369,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
633,201107,-206.92700004,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
634,201108,-35.40572389,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
635,201109,-124.95577784,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
636,201110,-1557.0626714,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
637,201111,1148.49525678,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
638,201112,495.89751426,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
639,201201,-1309.91888742,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
640,201202,682.2516284,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
641,201203,865.43547616,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
642,201204,-439.66382669,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
643,201205,-1031.70198807,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
644,201206,-2110.57575284,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
645,201207,924.5444279,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
646,201208,618.85584563,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
647,201209,760.58714388,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
648,201210,-1017.83520384,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
649,201211,91.7125922,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
650,201212,2372.80868147,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
651,201301,200.33704627,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
652,201302,-465.86663527,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
653,201303,1172.41736423,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
654,201304,201.91764369,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
655,201305,1215.78481247,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
656,201306,1745.66359306,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
657,201307,1181.52340576,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
658,201308,1091.64380881,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
659,201309,1542.01072138,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
660,201310,-345.29664437,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
661,201311,1656.39917767,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
662,201312,1304.51507151,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
663,201401,2527.65143332,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
664,201402,-899.99505486,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
665,201403,5381.74368894,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
666,201404,-170.04604723,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
667,201405,1636.27262929,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
668,201406,3665.90930027,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
669,201407,-40.1426674,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
670,201408,1163.01539244,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
671,201409,3513.26596309,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
672,201410,-839.57809249,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
673,201411,607.81137312,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
674,201412,4199.36109006,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
675,201501,-591.40583218,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
676,201502,1491.40839855,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
677,201503,3119.40728293,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
678,201504,-85.12325524,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
679,201505,1836.33736837,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
680,201506,-1133.01761002,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
681,201507,-3749.73288193,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
682,201508,618.55492538,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
683,201509,-1367.77407286,BPBP6JYNFL13,Financial account/Direct investment/Net(Liabilities),100 million Yen,MONTHLY
