,,,,Total（a+b+c+ｄ),,,中央銀行,,,預金取扱機関,,,,,,,,,一般政府,,,その他部門,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Central bank (a),,,"Deposit-taking corporations,",,,銀行等（銀行勘定）,,,信託銀行（銀行勘定）,,,General government (c),,,Other sectors （d),,,その他金融機関,,,,,,,,,,,,,,,,,,,,,その他,,
,,,,,,,,,,except the central bank(b),,,Banks（banking accounts),,,Trust banks(banking accounts）,,,,,,,,,Other financial corporations,,,銀行等（信託勘定）,,,信託銀行（信託勘定）,,,金融商品取引業者,,,生命保険会社,,,損害保険会社,,,投資信託委託会社等,,,Others,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banks（trust accounts）,,,Trust banks（trust accounts）,,,Financial instruments firms,,,Life insurance companies,,,Non-life insurance companies,,,Investment trust management companies,,,,,
,,,,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット
,,,,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net
,3月,,Mar,"574,297","580,714","-6,417",          --,          --,          --,"73,550","76,463","-2,913","55,708","65,613","-9,906","17,842","10,850","6,993",35,23,11,"500,712","504,227","-3,515","485,973","485,647",326,          --,0,0,"75,577","84,631","-9,054","325,722","322,633","3,089","27,250","34,090","-6,840",755,"1,067",-312,"56,670","43,226","13,444","14,739","18,580","-3,841"
,4月,,Apr,"587,710","595,048","-7,338",          --,          --,          --,"82,030","91,097","-9,066","64,309","77,760","-13,452","17,721","13,336","4,385",17,10,7,"505,664","503,942","1,722","494,471","489,558","4,912",          --,          --,          --,"69,603","82,255","-12,652","347,446","338,369","9,076","24,321","24,909",-588,482,325,157,"52,619","43,700","8,919","11,193","14,384","-3,191"
,5月,,May,"567,308","542,053","25,254",          --,          --,          --,"127,205","92,318","34,888","118,981","80,556","38,425","8,224","11,761","-3,537",4,1,2,"440,098","449,734","-9,636","424,768","432,643","-7,875",          --,2,-2,"70,768","89,871","-19,103","267,232","261,924","5,307","28,916","36,416","-7,500",547,935,-388,"57,306","43,494","13,812","15,330","17,091","-1,761"
,6月,,Jun,"569,639","618,784","-49,144",          --,          --,          --,"76,669","123,421","-46,752","71,233","99,410","-28,177","5,436","24,011","-18,575",0,11,-11,"492,970","495,352","-2,381","477,854","477,776",79,          --,          --,          --,"74,852","103,509","-28,657","311,990","294,111","17,880","35,305","36,062",-756,433,463,-30,"55,273","43,631","11,643","15,116","17,576","-2,460"
,7月,,Jul,"633,721","647,048","-13,326",          --,          --,          --,"94,621","121,408","-26,787","87,490","109,875","-22,385","7,131","11,533","-4,402",22,46,-24,"539,078","525,594","13,484","522,660","501,387","21,272",          --,8,-8,"85,153","82,829","2,324","351,295","340,181","11,114","25,506","28,354","-2,848",460,627,-167,"60,246","49,388","10,858","16,418","24,206","-7,788"
,8月,,Aug,"684,570","594,231","90,339",          --,          --,          --,"142,198","103,342","38,855","123,448","98,752","24,696","18,749","4,590","14,159",53,6,47,"542,319","490,883","51,436","526,205","471,587","54,618",          --,4,-4,"97,446","60,957","36,488","332,054","322,183","9,871","33,555","38,558","-5,003",539,623,-84,"62,612","49,262","13,349","16,114","19,295","-3,182"
,9月,,Sep,"651,221","624,691","26,530",          --,          --,          --,"126,834","110,297","16,537","112,849","88,079","24,769","13,985","22,217","-8,232",95,72,22,"524,293","514,322","9,971","508,500","492,504","15,996",          --,0,0,"69,808","67,465","2,343","336,432","328,934","7,497","42,181","40,801","1,380","1,117","2,044",-927,"58,962","53,259","5,702","15,793","21,818","-6,025"
,10月,,Oct,"625,903","695,647","-69,744",          --,          --,          --,"91,687","133,318","-41,631","81,103","124,924","-43,821","10,584","8,394","2,190",15,          --,15,"534,201","562,329","-28,128","516,787","538,006","-21,219",146,146,0,"88,673","109,235","-20,562","337,706","340,086","-2,381","33,903","30,053","3,850",739,491,248,"55,621","57,994","-2,373","17,414","24,323","-6,909"
,11月,,Nov,"575,082","586,834","-11,752",          --,          --,          --,"113,495","116,158","-2,663","105,348","107,333","-1,985","8,147","8,825",-678,27,18,9,"461,559","470,657","-9,098","439,847","445,934","-6,087",          --,4,-4,"77,408","88,208","-10,800","282,130","280,711","1,419","26,911","29,932","-3,021",577,530,48,"52,821","46,551","6,271","21,713","24,723","-3,010"
,12月,,Dec,"498,853","515,781","-16,928",          --,          --,          --,"90,351","93,173","-2,821","84,988","86,461","-1,473","5,364","6,712","-1,348",72,94,-23,"408,430","422,514","-14,083","385,938","391,378","-5,440",          --,0,0,"63,288","77,321","-14,033","232,476","234,079","-1,603","31,665","29,528","2,137","1,141",996,145,"57,368","49,454","7,914","22,492","31,136","-8,643"
令和7年,1月,2025,Jan,"675,938","646,198","29,740",          --,          --,          --,"129,411","118,802","10,610","127,457","112,067","15,390","1,954","6,734","-4,781",3,47,-43,"546,523","527,350","19,173","511,884","494,101","17,783",          --,          --,          --,"66,324","62,932","3,392","362,377","356,744","5,634","22,197","21,969",227,955,581,374,"60,031","51,875","8,156","34,640","33,249","1,391"
,2月,,Feb,"636,354","610,666","25,688",          --,          --,          --,"96,015","88,919","7,096","86,939","81,241","5,699","9,075","7,678","1,397",3,19,-16,"540,336","521,728","18,608","521,076","498,595","22,481",          --,4,-4,"97,580","89,856","7,725","338,158","324,174","13,984","29,031","32,523","-3,492","1,457","1,579",-122,"54,849","50,460","4,389","19,260","23,133","-3,873"
,3月,,Mar,"686,468","682,606","3,862",          --,          --,          --,"98,994","107,419","-8,426","89,942","99,348","-9,406","9,052","8,071",980,9,19,-10,"587,465","575,168","12,298","569,565","554,597","14,968",          --,0,0,"96,615","97,627","-1,013","372,280","353,749","18,531","28,177","34,465","-6,288",997,810,187,"71,496","67,946","3,549","17,901","20,570","-2,670"
,4月,,Apr,"633,024","618,738","14,286",          --,          --,          --,"129,189","139,903","-10,714","109,358","128,969","-19,611","19,831","10,935","8,897",0,44,-43,"503,835","478,791","25,043","485,761","460,360","25,401",          --,          --,          --,"99,097","78,908","20,189","284,574","278,351","6,224","33,614","38,060","-4,447",809,901,-92,"67,666","64,139","3,527","18,074","18,431",-358
,5月,,May,"532,173","490,047","42,126",          --,          --,          --,"116,714","84,569","32,145","106,644","75,816","30,828","10,070","8,753","1,318",23,101,-78,"415,436","405,378","10,059","399,179","385,990","13,189",          --,4,-4,"87,019","86,331",689,"223,105","224,264","-1,158","29,669","23,757","5,912",476,320,156,"58,909","51,315","7,595","16,258","19,388","-3,130"
,6月,,Jun,"560,790","571,440","-10,650",          --,          --,          --,"98,970","98,979",-9,"80,292","89,342","-9,051","18,678","9,637","9,042",31,30,2,"461,789","472,432","-10,643","443,553","446,771","-3,218",          --,          --,          --,"95,769","105,038","-9,269","260,608","253,859","6,749","31,966","33,055","-1,089","1,004",357,647,"54,206","54,462",-256,"18,236","25,661","-7,425"
,7月,,Jul,"567,616","532,898","34,718",          --,          --,          --,"126,643","80,983","45,660","110,067","69,329","40,738","16,576","11,653","4,922",228,3,224,"440,745","451,912","-11,167","418,144","424,650","-6,506",          --,          --,          --,"90,602","101,705","-11,103","236,285","234,840","1,445","36,777","37,526",-749,"1,248",248,999,"53,232","50,331","2,901","22,601","27,262","-4,661"
,8月,,Aug,"529,369","526,235","3,134",          --,          --,          --,"108,265","121,623","-13,358","90,881","107,946","-17,066","17,384","13,677","3,707",410,13,397,"420,694","404,599","16,095","400,100","380,744","19,356",          --,4,-4,"90,582","77,510","13,072","227,737","232,135","-4,398","27,740","25,660","2,080",488,"2,574","-2,086","53,553","42,862","10,691","20,594","23,855","-3,261"
,9月,,Sep,"620,566","592,448","28,118",          --,          --,          --,"109,189","102,693","6,496","89,940","88,341","1,599","19,248","14,352","4,897",68,131,-63,"511,309","489,624","21,685","488,110","461,827","26,283",          --,0,0,"85,315","79,275","6,039","308,127","295,395","12,732","29,916","29,887",29,772,996,-224,"63,981","56,274","7,707","23,199","27,797","-4,598"
,10月,,Oct,"567,546","602,256","-34,710",          --,          --,          --,"97,636","113,035","-15,399","84,695","97,702","-13,008","12,942","15,333","-2,391",90,47,42,"469,820","489,173","-19,353","441,254","444,820","-3,566",83,49,34,"73,486","87,214","-13,728","276,587","272,835","3,752","26,033","25,035",998,482,227,255,"64,583","59,460","5,123","28,566","44,353","-15,787"
,11月,,Nov,"499,567","483,808","15,760",          --,          --,          --,"67,763","61,175","6,588","52,796","50,405","2,391","14,967","10,771","4,196",8,29,-21,"431,796","422,603","9,193","410,859","398,761","12,098",          --,4,-4,"82,173","87,356","-5,184","247,334","239,423","7,911","25,437","25,298",139,300,836,-536,"55,615","45,844","9,771","20,937","23,842","-2,905"
,12月,,Dec,"480,005","478,608","1,397",          --,          --,          --,"69,189","63,889","5,300","61,267","54,644","6,623","7,922","9,245","-1,323",29,8,20,"410,787","414,710","-3,923","389,393","391,113","-1,720",          --,1,-1,"66,474","77,856","-11,382","226,290","223,651","2,639","33,755","32,669","1,086","2,384",969,"1,415","60,491","55,968","4,523","21,394","23,597","-2,203"
令和8年,1月,2026,Jan,"555,141","539,699","15,443",          --,          --,          --,"59,971","62,652","-2,680","50,449","53,250","-2,801","9,522","9,402",120,1,10,-9,"495,169","477,037","18,132","470,194","450,131","20,063",          --,          --,          --,"74,631","79,797","-5,166","294,090","282,855","11,235","26,661","26,238",423,322,286,36,"74,490","60,956","13,534","24,975","26,905","-1,930"
,2月,,Feb,"510,864","546,919","-36,055",          --,          --,          --,"61,337","98,172","-36,836","53,727","86,975","-33,248","7,610","11,198","-3,588",101,113,-13,"449,426","448,633",793,"427,803","413,449","14,354",          --,5,-5,"90,888","82,017","8,871","242,708","242,141",567,"25,387","30,691","-5,305",200,634,-434,"68,621","57,962","10,660","21,623","35,184","-13,561"
,3月,,Mar,"635,930","656,074","-20,145",          --,          --,          --,"88,358","112,481","-24,123","70,754","85,546","-14,791","17,603","26,935","-9,332",177,0,177,"547,395","543,593","3,802","526,738","516,707","10,031",          --,1,-1,"112,286","105,352","6,934","302,427","291,315","11,113","33,798","43,301","-9,503","1,745","1,427",317,"76,482","75,310","1,172","20,658","26,887","-6,229"
,4月(P),,Apr(P),"552,259","559,136","-6,877",          --,          --,          --,"77,525","85,180","-7,656","67,837","81,142","-13,305","9,688","4,039","5,649",28,168,-141,"474,707","473,788",919,"449,229","439,985","9,244",          --,          --,          --,"91,575","100,994","-9,419","257,894","256,328","1,566","26,928","23,261","3,667",463,207,256,"72,369","59,196","13,173","25,477","33,802","-8,325"
,5月(P),,May(P),"584,201","582,003","2,198",          --,          --,          --,"60,819","66,941","-6,121","49,549","53,093","-3,544","11,270","13,848","-2,578",140,3,137,"523,242","515,060","8,182","492,682","479,053","13,629",          --,3,-3,"156,729","159,143","-2,414","230,561","225,068","5,493","29,616","28,351","1,265",457,775,-318,"75,320","65,714","9,606","30,560","36,007","-5,447"
