,,,,株式・投資ファンド持分,,,中長期債,,,短期債,,,合計,,,,,,株式・投資ファンド持分,,,中長期債,,,短期債,,,合計
,,,,Equity and investment fund shares,,,Long-term debt securities,,,Short-term debt securities,,,Total,,,,,,Equity and investment fund shares,,,Long-term debt securities,,,Short-term debt securities,,,Total
,,,,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,ネット,,,,,,取得,処分,ネット,取得,処分,ネット,取得,処分,ネット,ネット
,,,,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Net,,,,,,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Net
（暦年）,,,,,,,,,,,,,,,（暦年）,,,,,,,,,,,,,
(Annual figures),,,,,,,,,,,,,,,(Annual figures),,,,,,,,,,,,,
,2月,,Feb,"119,393","126,514","-7,121","480,719","449,715","31,004","36,242","34,437","1,805","25,688",,,2月,,Feb,"787,574","813,157","-25,583","263,559","248,567","14,992","196,315","211,976","-15,662","-26,253"
,3月,,Mar,"140,366","129,745","10,622","507,309","514,623","-7,314","38,793","38,239",554,"3,862",,,3月,,Mar,"874,241","906,549","-32,307","302,612","271,457","31,155","214,600","259,398","-44,798","-45,951"
,4月,,Apr,"143,400","117,720","25,680","446,460","466,230","-19,771","43,164","34,788","8,377","14,286",,,4月,,Apr,"960,676","922,892","37,784","318,396","264,473","53,923","248,442","214,253","34,189","125,896"
,5月,,May,"118,094","120,926","-2,832","382,430","339,571","42,859","31,649","29,550","2,099","42,126",,,5月,,May,"872,259","846,749","25,511","204,430","207,669","-3,239","226,242","225,076","1,166","23,438"
,6月,,Jun,"121,314","148,228","-26,914","404,009","385,534","18,476","35,467","37,679","-2,212","-10,650",,,6月,,Jun,"838,558","827,590","10,969","250,915","229,142","21,772","201,396","213,127","-11,731","21,010"
,7月,,Jul,"135,106","139,760","-4,654","398,409","356,145","42,264","34,101","36,993","-2,892","34,718",,,7月,,Jul,"888,325","864,915","23,410","276,792","239,805","36,986","201,831","197,118","4,713","65,110"
,8月,,Aug,"120,117","119,928",188,"380,816","377,318","3,498","28,436","28,988",-552,"3,134",,,8月,,Aug,"922,588","918,318","4,270","162,901","157,923","4,978","212,271","201,622","10,649","19,897"
,9月,,Sep,"136,955","129,487","7,469","437,082","416,012","21,071","46,529","46,950",-421,"28,118",,,9月,,Sep,"934,068","969,046","-34,978","222,356","221,818",538,"187,485","215,880","-28,395","-62,835"
,10月,,Oct,"135,203","156,038","-20,835","394,633","403,968","-9,334","37,710","42,250","-4,541","-34,710",,,10月,,Oct,"1,279,322","1,216,940","62,382","228,340","218,885","9,456","227,649","174,926","52,723","124,560"
,11月,,Nov,"121,660","116,609","5,051","343,533","332,870","10,663","34,374","34,329",45,"15,760",,,11月,,Nov,"1,084,306","1,074,240","10,065","202,678","184,113","18,564","163,605","172,052","-8,447","20,183"
,12月,,Dec,"126,932","125,417","1,515","312,466","315,173","-2,707","40,607","38,018","2,590","1,397",,,12月,,Dec,"963,201","967,368","-4,167","259,511","255,046","4,464","160,403","179,151","-18,748","-18,451"
令和8年,1月,2026,Jan,"133,050","124,831","8,218","382,812","376,443","6,369","39,280","38,425",855,"15,443",,令和8年,1月,2026,Jan,"1,115,710","1,087,067","28,643","314,360","261,444","52,917","219,263","192,171","27,092","108,652"
,2月,,Feb,"120,479","112,126","8,353","341,818","389,284","-47,466","48,567","45,509","3,058","-36,055",,,2月,,Feb,"1,370,774","1,336,346","34,428","259,135","229,123","30,012","197,111","178,028","19,082","83,523"
,3月,,Mar,"156,270","136,734","19,536","436,751","474,252","-37,501","42,909","45,089","-2,180","-20,145",,,3月,,Mar,"1,514,442","1,586,713","-72,271","324,320","305,818","18,503","188,371","243,933","-55,562","-109,330"
,4月(P),,Apr(P),"146,736","150,412","-3,675","370,182","363,965","6,218","35,341","44,760","-9,419","-6,877",,,4月(P),,Apr(P),"1,536,409","1,442,556","93,853","293,838","250,220","43,618","204,178","215,604","-11,426","126,045"
,5月(P),,May(P),"191,232","216,974","-25,741","352,907","323,106","29,801","40,062","41,924","-1,862","2,198",,,5月(P),,May(P),"1,728,574","1,706,830","21,744","207,438","201,459","5,979","204,629","209,805","-5,176","22,547"
