,6月,,Jun,"38,010","37,616",394,"6,484","7,079",-596,302,138,164,367,344,23,113,95,18,91,4,87,"5,084","6,112","-1,028",428,377,51,6,0,6,91,8,83,          --,          --,          --,1,2,-1,0,0,0,"15,649","15,440",209,"15,623","15,373",250,25,67,-41,150,68,82,          --,          --,          --,          --,2,-2,60,19,41,579,138,441,578,131,447,0,          --,0,"15,124","14,887",237,"1,153",776,377,"6,873","6,940",-68,786,507,279,"4,047","4,606",-559,3,8,-5,401,305,96,418,112,307,178,257,-79,986,988,-2,135,131,3,0,          --,0,25,3,22,          --,          --,          --,23,1,22,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"31,450","30,464",986,"5,611","6,499",-888,"14,941","14,613",329,14,          --,14
,7月,,Jul,"42,569","42,129",440,"5,965","5,984",-19,159,109,50,307,548,-242,184,83,101,74,3,71,"5,228","4,960",267,5,187,-182,1,1,-1,1,92,-90,0,          --,0,          --,          --,          --,6,          --,6,"16,234","16,005",229,"16,220","15,977",243,14,28,-14,147,360,-213,0,1,0,          --,0,0,36,325,-289,115,560,-445,42,472,-430,0,8,-8,"20,074","19,207",867,"1,156","1,349",-193,"7,316","8,442","-1,127",919,453,466,"3,543","2,275","1,268",231,8,223,416,675,-259,135,140,-5,426,170,257,761,730,31,200,148,52,          --,          --,          --,33,8,26,          --,          --,          --,32,8,24,          --,          --,          --,          --,6,-6,          --,6,-6,          --,          --,          --,          --,          --,          --,"36,426","35,695",731,"5,235","5,240",-5,"19,646","19,025",621,1,          --,1
,8月,,Aug,"36,179","34,026","2,152","6,524","6,310",213,295,100,194,296,185,110,113,52,61,192,1,191,"5,606","5,968",-362,8,1,7,1,          --,1,6,0,5,2,1,0,1,          --,1,4,          --,4,"17,746","17,255",491,"17,737","17,249",488,9,6,3,257,49,208,          --,          --,          --,          --,0,0,157,15,142,180,138,41,43,2,41,2,          --,2,"11,446","10,271","1,175","1,178","1,053",126,"4,420","4,321",100,621,173,447,"3,905","3,514",391,4,9,-5,533,454,80,245,86,159,130,82,48,91,13,78,112,109,3,1,          --,1,16,2,13,          --,          --,          --,11,2,9,          --,          --,          --,9,          --,9,          --,          --,          --,          --,          --,          --,          --,          --,          --,"29,424","27,530","1,894","5,623","5,971",-348,"11,306","10,175","1,132",1,          --,1
,9月,,Sep,"33,783","35,344","-1,561","6,012","5,455",557,517,218,300,429,407,22,122,52,69,111,72,39,"4,421","4,701",-279,315,5,310,2,          --,2,94,0,94,          --,          --,          --,          --,          --,          --,0,          --,0,"15,517","15,463",55,"15,513","15,462",51,4,1,4,254,163,92,          --,          --,          --,          --,0,0,153,76,76,429,40,389,423,14,409,0,          --,0,"11,563","14,220","-2,657","1,248",992,256,"4,868","6,957","-2,090",648,548,100,"3,780","4,406",-626,6,10,-4,488,438,50,105,71,33,175,106,69,16,24,-9,112,109,3,          --,0,0,7,3,3,          --,          --,          --,5,2,4,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"27,608","29,766","-2,159","4,833","4,706",128,"11,377","14,097","-2,720",          --,0,0
,10月,,Oct,"35,692","34,570","1,122","7,404","6,851",553,688,406,282,391,362,29,134,42,92,182,45,137,"5,721","5,455",266,202,446,-244,37,          --,37,42,95,-53,4,          --,4,          --,          --,          --,0,          --,0,"17,820","17,143",677,"17,795","17,125",670,26,18,7,"1,207","1,627",-420,          --,1,-1,          --,          --,          --,"1,113","1,483",-370,40,406,-366,40,392,-353,0,13,-14,"9,206","8,536",670,"1,014","1,156",-143,"4,260","4,505",-245,556,183,373,"1,745","1,371",374,47,59,-12,472,505,-32,115,271,-157,760,61,699,61,22,39,125,126,0,1,0,1,16,7,9,          --,          --,          --,12,7,5,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"27,248","26,130","1,118","6,007","5,996",11,"8,442","8,460",-18,1,0,1
,11月,,Nov,"33,989","32,452","1,537","7,157","6,854",303,158,122,36,538,693,-155,220,59,161,91,2,89,"6,132","5,973",159,8,          --,8,          --,          --,          --,2,5,-3,6,          --,6,0,          --,0,          --,          --,          --,"17,771","17,450",321,"17,757","17,429",328,14,21,-7,354,48,307,          --,          --,          --,          --,          --,          --,273,0,273,30,17,13,28,1,27,1,2,-2,"8,659","8,075",584,777,902,-125,"3,967","4,175",-208,629,172,457,"2,236","1,684",552,3,18,-15,522,517,6,86,85,1,176,108,67,80,11,68,113,108,5,          --,0,0,15,8,8,          --,          --,          --,14,8,6,          --,          --,          --,1,0,1,          --,          --,          --,          --,          --,          --,          --,          --,          --,"26,552","25,531","1,021","6,149","5,978",171,"8,479","7,950",529,          --,0,0
,12月,,Dec,"38,477","32,323","6,154","7,002","6,862",140,322,131,191,800,"1,080",-280,184,121,63,190,11,179,"5,286","5,491",-205,105,12,93,2,          --,2,108,16,92,1,          --,1,          --,          --,          --,3,          --,3,"15,874","14,857","1,017","15,860","14,843","1,017",14,14,1,"1,979",359,"1,620",          --,0,0,          --,1,-1,"1,903",135,"1,767",666,15,651,666,15,650,0,          --,0,"12,926","10,221","2,704","1,024",813,211,"4,554","3,644",910,667,434,233,"5,215","3,944","1,271",6,21,-15,537,554,-17,54,139,-86,211,148,63,135,40,95,96,93,3,          --,0,0,30,8,22,          --,          --,          --,11,7,4,          --,          --,          --,1,0,0,          --,0,0,          --,          --,          --,          --,          --,          --,"29,674","25,105","4,570","5,502","5,520",-17,"12,365","10,060","2,305",7,0,7
平成30年,1月,2018,Jan,"31,709","34,530","-2,821","5,224","5,705",-481,218,496,-278,361,434,-73,93,57,36,81,30,51,"4,223","4,543",-320,238,44,193,1,          --,1,8,100,-92,1,          --,1,          --,1,-1,1,          --,1,"17,491","18,381",-890,"17,455","18,368",-914,36,13,24,518,401,117,          --,1,-1,          --,          --,          --,183,77,106,382,659,-277,241,518,-277,0,          --,0,"8,081","9,377","-1,296",718,829,-110,"3,683","4,348",-665,428,99,329,"2,203","2,869",-666,4,9,-5,505,510,-5,119,258,-139,211,140,71,30,116,-87,123,100,23,1,0,1,13,7,6,          --,          --,          --,11,7,4,          --,          --,          --,          --,0,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"25,889","28,306","-2,417","4,471","4,688",-217,"7,868","9,231","-1,363",1,0,1
,2月,,Feb,"29,611","28,354","1,258","5,067","4,166",902,156,323,-168,579,270,308,88,16,72,79,0,79,"4,043","3,518",525,93,23,71,1,          --,1,20,5,15,7,          --,7,          --,          --,          --,          --,          --,          --,"16,106","16,081",25,"16,088","16,080",8,18,1,17,226,49,177,1,          --,1,          --,          --,          --,143,8,136,279,9,270,278,1,277,0,          --,0,"7,921","8,043",-122,726,706,19,"4,631","4,613",18,408,325,83,942,"1,247",-305,2,8,-5,706,480,226,90,150,-59,200,115,86,34,3,32,100,96,4,          --,          --,          --,10,7,3,          --,          --,          --,11,7,5,          --,          --,          --,2,          --,2,          --,          --,          --,          --,          --,          --,          --,          --,          --,"24,383","24,119",264,"4,165","3,546",619,"7,716","7,889",-172,          --,          --,          --
,3月,,Mar,"43,646","38,173","5,473","8,313","6,483","1,830",488,121,367,582,257,325,157,38,119,261,19,242,"5,863","5,981",-118,853,59,794,12,1,11,88,0,88,6,          --,6,1,          --,1,          --,5,-5,"16,587","16,436",152,"16,571","16,422",149,17,14,3,398,293,105,          --,          --,          --,9,          --,9,300,257,44,"1,443",215,"1,228","1,443",209,"1,234",0,0,0,"15,472","14,738",733,"1,552",800,752,"6,604","6,603",2,805,405,400,"4,160","5,692","-1,533",2,9,-7,848,598,250,155,175,-21,231,151,80,46,4,41,142,142,1,          --,0,0,"1,433",7,"1,426",          --,          --,          --,34,6,28,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"35,121","31,364","3,757","6,824","6,042",782,"15,196","14,546",650,2,0,2
,4月,,Apr,"30,155","31,304","-1,149","6,035","6,539",-503,160,284,-124,441,850,-409,120,70,51,77,35,42,"5,105","5,049",56,121,141,-20,3,5,-2,6,104,-98,          --,          --,          --,          --,          --,          --,          --,          --,          --,"15,660","15,610",50,"15,642","15,598",44,17,11,6,149,42,107,          --,1,-1,          --,          --,          --,45,11,34,738,738,0,726,714,11,1,23,-23,"7,563","8,368",-805,788,"1,015",-227,"2,725","2,995",-270,351,160,191,"1,459","1,915",-456,2,12,-9,645,761,-116,102,168,-65,"1,021",134,888,47,20,27,182,165,17,1,1,0,8,7,1,          --,0,0,10,7,3,          --,          --,          --,2,0,2,          --,          --,          --,          --,          --,          --,          --,          --,          --,"24,023","24,750",-726,"5,236","5,300",-64,"6,533","8,204","-1,670",4,1,3
,5月,,May,"29,450","21,626","7,824","6,274","5,510",764,441,113,328,245,143,102,87,48,39,163,6,157,"5,303","5,161",143,27,34,-7,          --,1,-1,7,0,7,          --,0,0,1,          --,1,          --,          --,          --,"10,249","10,711",-462,"10,230","10,700",-470,19,11,8,"5,255",280,"4,975",1,          --,1,          --,0,0,"5,154",219,"4,935","1,098",237,861,"1,080",237,842,1,          --,1,"6,567","4,879","1,687",845,837,9,"2,165","1,956",209,313,64,249,"1,770",636,"1,134",10,17,-7,678,628,50,159,194,-35,251,170,81,43,7,36,177,163,14,1,          --,1,7,8,-1,          --,          --,          --,9,8,1,          --,          --,          --,1,          --,1,          --,          --,          --,          --,          --,          --,          --,          --,          --,"18,058","15,834","2,224","5,338","5,195",142,"6,312","4,691","1,621",1,          --,1
,6月,,Jun,"35,605","32,938","2,667","5,914","4,931",983,266,149,117,381,189,193,147,186,-39,105,2,103,"4,659","4,167",492,258,229,29,4,          --,4,84,8,77,6,          --,6,          --,          --,          --,3,          --,3,"13,030","11,065","1,965","13,018","11,054","1,964",11,11,0,372,251,122,4,          --,4,          --,          --,          --,287,203,84,"1,332","1,328",4,"1,332","1,328",3,1,          --,1,"13,541","13,955",-414,893,732,161,"4,355","3,906",449,341,441,-100,"1,296","1,521",-225,3,4,-1,659,641,19,109,654,-545,340,140,201,26,43,-17,745,"1,002",-257,1,          --,1,"1,413","1,408",5,          --,          --,          --,11,7,4,          --,          --,          --,3,          --,3,          --,          --,          --,          --,          --,          --,          --,          --,          --,"29,415","27,752","1,662","5,011","4,404",607,"13,197","13,789",-592,1,          --,1
,7月,,Jul,"37,885","34,319","3,566","7,699","7,855",-156,143,202,-59,867,925,-58,74,58,16,93,25,67,"6,228","6,040",188,282,532,-250,0,6,-5,5,64,-59,3,          --,3,0,          --,0,3,1,2,"11,736","10,648","1,088","11,728","10,625","1,103",9,24,-15,466,"1,696","-1,230",          --,5,-5,          --,          --,          --,391,"1,665","-1,274",176,592,-416,175,592,-417,1,          --,1,"17,794","13,520","4,274","1,167","1,153",13,"7,719","4,372","3,347",483,125,358,"2,165","1,779",386,2,9,-7,828,746,82,169,137,32,230,140,91,49,9,40,150,171,-21,          --,1,-1,13,7,5,          --,          --,          --,14,7,7,          --,          --,          --,1,          --,1,          --,          --,          --,          --,          --,          --,          --,          --,          --,"29,798","24,790","5,008","6,520","6,642",-123,"17,561","13,360","4,202",          --,1,-1
,8月,,Aug,"24,846","24,928",-82,"4,473","6,224","-1,751",424,436,-12,385,172,213,81,51,30,272,11,261,"3,223","5,515","-2,292",70,35,35,          --,1,-1,2,1,1,3,1,2,          --,          --,          --,          --,          --,          --,"11,657","10,973",684,"11,628","10,959",669,29,15,14,145,143,2,          --,          --,          --,          --,          --,          --,60,65,-4,959,"1,195",-236,823,"1,060",-237,1,          --,1,"7,607","6,391","1,216",877,812,65,"3,083","2,685",398,403,111,292,"1,820","1,560",260,2,6,-4,749,709,41,181,116,65,207,124,83,36,4,33,130,122,7,          --,          --,          --,6,2,4,          --,          --,          --,7,2,5,          --,          --,          --,          --,0,0,          --,0,0,          --,          --,          --,          --,          --,          --,"20,359","18,435","1,924","3,297","5,552","-2,255","7,397","6,251","1,146",          --,          --,          --
,9月,,Sep,"27,324","22,382","4,942","5,946","3,362","2,584",883,309,574,450,176,274,100,77,23,826,2,825,"2,819","2,659",160,575,132,443,7,1,5,276,4,272,          --,          --,          --,          --,          --,          --,3,          --,3,"11,347","10,064","1,283","11,334","10,054","1,280",14,10,3,173,95,78,          --,          --,          --,          --,0,0,82,59,23,"1,273",397,876,947,397,550,30,          --,30,"8,581","8,462",119,"1,623","1,290",333,"3,543","2,685",858,343,403,-60,"1,306","2,379","-1,074",4,5,0,920,789,131,114,168,-54,481,99,382,26,16,10,111,110,1,          --,          --,          --,4,2,2,          --,          --,          --,5,1,4,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"21,730","18,925","2,806","3,676","2,796",880,"8,097","8,348",-252,          --,          --,          --
,10月,,Oct,"26,779","25,980",799,"4,057","4,318",-261,132,188,-57,308,450,-142,73,60,13,65,11,54,"3,427","3,219",207,32,261,-229,0,3,-3,10,120,-110,0,          --,0,2,1,1,          --,0,0,"13,371","12,770",601,"13,348","12,764",584,23,6,17,173,149,24,          --,1,-1,          --,          --,          --,41,117,-76,472,528,-56,406,463,-57,1,          --,1,"8,695","8,206",489,877,912,-36,"3,526","3,417",109,490,176,314,"1,898",908,991,2,8,-6,825,"1,054",-230,183,137,47,215,116,99,35,17,18,124,127,-3,          --,          --,          --,11,8,3,          --,          --,          --,12,8,4,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"22,536","21,452","1,084","3,473","3,605",-132,"8,472","8,074",398,          --,          --,          --
,11月,,Nov,"31,028","26,325","4,703","3,913","3,335",578,444,249,195,305,178,127,80,63,17,189,40,148,"2,786","2,697",89,100,73,27,1,0,0,6,32,-26,0,          --,0,1,          --,1,          --,1,-1,"15,858","12,996","2,861","15,837","12,989","2,848",21,7,14,174,73,101,          --,          --,          --,          --,          --,          --,86,30,56,"1,545","2,337",-791,"1,543","2,337",-793,1,          --,1,"9,523","7,575","1,947",704,720,-15,"3,661","2,741",919,311,69,243,"2,520","2,438",81,3,10,-8,790,936,-147,447,208,239,704,146,559,36,23,13,104,105,-1,          --,          --,          --,15,6,9,          --,          --,          --,17,3,14,          --,          --,          --,          --,3,-3,          --,0,0,          --,          --,          --,          --,          --,          --,"27,097","22,902","4,195","2,894","2,801",92,"8,801","7,365","1,436",          --,          --,          --
,12月,,Dec,"23,669","22,900",769,"4,828","4,055",773,396,393,2,654,654,0,95,59,36,120,44,76,"3,235","2,870",365,265,32,233,27,          --,27,20,1,20,11,          --,11,1,          --,1,3,1,1,"8,760","9,013",-252,"8,746","9,002",-256,14,11,4,225,133,92,3,          --,3,          --,          --,          --,117,42,74,459,305,154,455,305,151,1,          --,1,"9,386","9,376",10,"1,099",692,407,"2,689","3,214",-525,476,138,338,"2,348",745,"1,603",3,15,-12,"1,611",786,825,90,113,-23,262,109,153,35,4,31,89,143,-54,1,          --,1,9,19,-9,          --,0,0,11,1,10,          --,          --,          --,1,          --,1,          --,          --,          --,          --,          --,          --,          --,          --,          --,"18,724","18,755",-31,"3,559","2,902",657,"9,121","9,250",-129,3,          --,3
平成31年,1月,2019,Jan,"22,912","21,224","1,689","3,643","3,593",50,295,388,-93,296,414,-119,74,36,39,103,29,74,"2,523","2,288",234,256,390,-134,16,13,3,77,27,50,          --,          --,          --,          --,0,0,3,0,3,"9,220","7,316","1,904","9,194","7,307","1,887",26,9,17,361,101,260,          --,1,-1,          --,          --,          --,306,56,250,"1,532","1,550",-17,"1,094","1,107",-14,1,          --,1,"7,502","8,653","-1,150","1,625","1,086",539,"2,589","2,500",89,387,572,-184,"1,780","3,029","-1,250",4,19,-15,241,947,-705,241,96,145,238,139,99,41,51,-10,102,103,-1,0,          --,0,11,10,1,          --,          --,          --,11,8,3,          --,          --,          --,643,1,642,          --,          --,          --,          --,          --,          --,          --,          --,          --,"17,919","17,108",811,"2,872","2,719",152,"7,262","8,490","-1,228",1,          --,1
,2月,,Feb,"19,563","16,977","2,585","2,852","2,313",539,239,97,142,319,140,178,85,20,65,63,90,-27,"1,996","1,871",125,71,75,-4,4,          --,4,62,19,42,10,          --,10,          --,          --,          --,3,0,3,"8,056","8,252",-196,"8,036","8,245",-209,20,7,13,215,110,105,1,          --,1,          --,          --,          --,143,69,74,686,362,325,694,362,333,1,          --,1,"7,750","5,934","1,817","1,634","1,431",202,"3,280","2,746",533,288,340,-52,"1,414",639,774,3,10,-8,300,223,77,176,143,34,355,141,213,27,12,15,100,99,1,          --,          --,          --,3,7,-3,          --,          --,          --,3,3,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"16,554","14,641","1,913","2,144","1,965",178,"7,383","5,780","1,603",          --,          --,          --
,3月,,Mar,"36,792","24,079","12,712","6,115","3,059","3,056","1,059",273,786,"1,146",195,951,152,17,135,96,3,93,"2,411","2,279",131,"1,005",200,804,24,1,23,214,90,124,          --,          --,          --,2,          --,2,7,          --,7,"9,085","7,980","1,105","9,048","7,954","1,094",37,26,11,"4,587","3,867",719,451,          --,451,          --,          --,          --,"4,049","3,827",222,796,208,588,796,207,589,2,0,2,"16,176","8,952","7,223","2,625","1,987",639,"7,646","2,087","5,559","1,493",461,"1,032","1,711","2,413",-701,15,11,5,357,231,126,148,154,-6,"1,068",864,205,51,53,-2,114,110,4,          --,          --,          --,33,13,20,          --,          --,          --,33,13,20,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"26,606","17,143","9,463","3,655","2,571","1,084","15,105","8,070","7,036",          --,          --,          --
,4月,,Apr,"29,140","25,984","3,156","3,951","4,723",-772,272,571,-299,472,815,-343,91,102,-11,34,65,-31,"2,977","2,617",359,41,389,-347,1,9,-8,57,154,-97,2,          --,2,1,          --,1,4,0,3,"11,656","9,008","2,648","11,618","9,000","2,618",38,8,30,"1,585",70,"1,515",          --,9,-9,          --,          --,          --,"1,174",39,"1,135",747,"1,095",-348,746,"1,095",-349,1,0,1,"11,180","11,083",98,"2,028","2,224",-196,"3,250","3,036",214,521,420,100,"3,171","4,230","-1,059",9,15,-6,327,320,8,937,308,630,468,186,282,62,44,19,122,139,-18,          --,          --,          --,20,5,15,          --,          --,          --,20,5,15,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"23,617","21,260","2,357","3,078","3,169",-90,"10,706","10,884",-178,          --,          --,          --
令和元年,5月,,May,"22,854","18,893","3,961","3,555","3,064",492,507,169,338,349,174,175,73,49,24,40,5,35,"2,452","2,573",-121,64,40,24,          --,0,0,65,53,12,1,1,1,          --,          --,          --,3,0,3,"7,866","6,511","1,355","7,848","6,503","1,345",18,8,10,667,83,584,          --,          --,          --,          --,          --,          --,599,37,562,"1,980","1,680",300,"1,986","1,673",314,1,          --,1,"8,777","7,550","1,227","2,188","2,161",27,"2,410","2,894",-484,599,287,312,"2,084","1,253",830,11,33,-22,379,398,-19,42,80,-38,284,127,157,16,15,1,120,125,-5,1,          --,1,8,5,3,          --,          --,          --,8,4,4,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"18,531","15,739","2,791","2,582","2,667",-85,"8,351","7,404",948,1,          --,1
,6月,,Jun,"27,391","27,019",372,"5,746","3,260","2,485",426,100,327,"1,215",435,780,145,98,47,38,29,9,"3,185","2,268",917,552,256,296,4,          --,4,155,61,94,1,11,-10,19,          --,19,3,          --,3,"9,964","9,558",407,"9,538","9,551",-13,426,7,420,42,793,-751,5,431,-426,          --,          --,          --,-30,300,-330,"1,209","1,968",-759,"1,213","1,967",-754,1,1,1,"10,411","11,426","-1,015","1,557","1,871",-314,"5,532","5,538",-6,560,620,-60,821,"1,001",-179,11,6,5,902,"1,925","-1,023",58,7,51,576,133,443,17,47,-29,103,103,1,1,          --,1,18,14,4,          --,          --,          --,18,13,5,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"21,614","23,412","-1,797","3,916","2,596","1,320","9,814","11,280","-1,466",1,          --,1
,7月,,Jul,"38,994","36,545","2,449","5,338","5,619",-281,129,318,-189,728,"1,203",-475,94,65,29,41,20,21,"3,769","3,245",524,472,591,-119,1,4,-4,92,173,-81,7,          --,7,          --,          --,          --,5,          --,5,"11,375","10,382",993,"11,356","10,374",982,19,8,11,"1,108",417,691,          --,5,-5,          --,          --,          --,314,45,269,"1,746",381,"1,365",332,381,-49,1,          --,1,"19,420","19,745",-325,"2,002","1,601",401,"11,908","12,639",-731,639,462,177,"3,215","2,641",574,37,239,-202,336,261,74,25,56,-31,830,"1,399",-570,20,8,12,89,166,-77,0,1,0,7,1,6,1,          --,1,6,1,5,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"31,168","30,531",638,"4,340","4,013",327,"18,585","18,329",255,1,1,-1
,8月,,Aug,"26,042","23,764","2,278","4,302","4,933",-631,255,214,41,593,479,114,61,17,44,30,11,19,"3,098","3,971",-873,194,211,-17,0,          --,0,65,22,43,3,8,-5,0,          --,0,3,          --,3,"9,158","8,316",842,"9,145","8,309",835,13,7,7,-6,418,-424,          --,          --,          --,          --,          --,          --,-66,385,-451,-4,458,-462,3,458,-455,1,0,1,"12,510","9,637","2,873","2,355","1,876",479,"3,157","2,091","1,066",588,372,216,"5,242","4,293",950,2,9,-7,272,296,-24,231,20,210,335,422,-86,68,3,66,93,89,4,0,          --,0,80,2,78,1,          --,1,80,2,78,          --,          --,          --,1,          --,1,          --,          --,          --,          --,          --,          --,          --,          --,          --,"21,675","18,422","3,253","3,360","4,212",-852,"12,147","9,200","2,947",0,1,-1
,9月,,Sep,"26,564","24,965","1,599","5,737","3,428","2,309","1,104",679,425,"1,013",366,648,43,27,16,71,38,32,"2,479","2,209",269,757,27,731,6,          --,6,257,76,181,0,0,0,0,          --,0,4,3,1,"9,522","10,004",-482,"9,510","9,604",-94,13,401,-388,742,252,490,324,          --,324,          --,          --,          --,228,47,181,737,231,505,732,6,726,1,          --,1,"9,802","11,034","-1,232","2,777","2,736",41,"1,927","1,785",142,593,695,-102,"1,708","3,862","-2,154",28,28,0,261,355,-94,"1,358",987,371,927,268,659,11,44,-33,94,91,3,3,          --,3,21,15,6,0,          --,0,20,14,6,          --,          --,          --,3,          --,3,          --,          --,          --,          --,          --,          --,          --,          --,          --,"20,450","21,059",-609,"3,502","2,312","1,189","8,869","10,720","-1,850",3,          --,3
,10月,,Oct,"23,208","24,813","-1,605","4,098","4,569",-471,105,244,-139,677,948,-271,594,19,575,83,52,30,"2,413","2,516",-103,83,633,-550,          --,4,-4,136,149,-13,0,1,0,          --,          --,          --,6,          --,6,"10,837","10,635",202,"10,823","10,627",196,14,8,6,831,934,-102,          --,2,-2,          --,          --,          --,-9,151,-160,667,842,-174,451,726,-276,1,0,1,"6,767","7,833","-1,067","2,300","2,364",-64,"1,961","3,130","-1,169",541,383,158,799,760,39,8,9,-1,390,297,93,136,21,116,356,680,-324,64,6,58,92,87,5,          --,          --,          --,7,1,6,          --,          --,          --,7,1,6,          --,          --,          --,0,          --,0,          --,          --,          --,          --,          --,          --,          --,          --,          --,"18,137","19,249","-1,112","2,632","3,303",-670,"6,407","7,140",-732,          --,1,-1
,11月,,Nov,"23,986","20,844","3,142","4,104","3,584",520,266,113,153,846,815,31,63,7,56,73,1,72,"2,736","2,522",214,31,59,-28,2,2,0,81,60,22,          --,          --,          --,2,          --,2,3,1,2,"10,840","7,733","3,107","10,832","7,725","3,107",7,8,0,-53,200,-253,          --,5,-5,          --,          --,          --,-89,174,-263,302,265,37,303,265,38,1,          --,1,"8,792","9,061",-269,826,"2,091","-1,266","2,651","4,084","-1,432",539,364,174,"2,912",985,"1,927",21,21,0,355,349,5,20,83,-63,"1,089",819,270,124,67,57,68,65,3,          --,          --,          --,1,2,0,          --,          --,          --,1,1,0,          --,          --,          --,          --,0,0,          --,0,0,          --,          --,          --,          --,          --,          --,"20,007","17,066","2,941","2,853","2,643",210,"7,698","8,231",-533,          --,1,-1
,12月,,Dec,"36,048","24,727","11,322","7,409","4,309","3,100",728,127,601,"1,205",605,600,142,45,97,178,42,136,"4,089","3,016","1,073",859,378,481,16,          --,16,165,76,89,22,5,17,          --,          --,          --,6,15,-10,"16,255","9,282","6,973","16,196","9,230","6,967",59,52,7,756,952,-197,329,329,0,          --,          --,          --,52,273,-221,"1,299",890,409,"1,251",890,361,2,          --,2,"10,322","9,292","1,030",938,"1,181",-243,"2,220","2,933",-713,594,629,-35,"2,418","2,879",-462,7,11,-4,262,304,-42,131,53,78,398,754,-357,38,8,29,60,59,1,1,          --,1,8,1,7,          --,          --,          --,5,1,5,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"28,328","19,829","8,499","5,150","3,475","1,675","9,912","8,532","1,379",1,          --,1
令和2年,1月,2020,Jan,"30,064","35,274","-5,210","5,348","6,220",-873,311,439,-128,802,"1,279",-477,61,68,-7,87,2,85,"3,714","3,695",19,341,541,-200,1,13,-12,16,181,-165,13,          --,13,          --,          --,          --,0,          --,0,"9,447","9,745",-298,"9,430","9,733",-303,17,13,5,508,512,-4,          --,1,-1,3,1,2,-25,50,-76,798,"1,012",-214,370,570,-199,1,1,0,"13,961","17,737","-3,777",998,862,136,"2,818","2,243",574,575,506,69,"2,361","4,068","-1,707",4,7,-3,278,439,-162,82,30,52,535,772,-237,66,151,-85,57,58,-1,0,          --,0,3,1,1,          --,          --,          --,1,1,0,          --,          --,          --,          --,46,-46,          --,          --,          --,          --,          --,          --,          --,          --,          --,"23,868","28,056","-4,188","4,086","4,433",-346,"13,423","16,928","-3,505",5,          --,5
,2月,,Feb,"21,399","20,651",749,"5,244","4,341",904,145,149,-3,674,586,88,54,20,34,112,56,56,"3,423","2,702",722,801,759,41,3,4,-2,32,43,-11,0,22,-22,          --,          --,          --,0,          --,0,"7,738","7,554",184,"7,721","7,548",174,17,6,11,-41,281,-321,          --,          --,          --,          --,          --,          --,-95,265,-360,380,475,-96,398,398,0,3,          --,3,"8,026","7,998",28,967,891,76,"3,718","4,635",-917,616,411,205,"1,608","1,277",331,11,6,5,376,301,75,158,0,158,309,205,104,69,109,-40,55,54,0,          --,          --,          --,11,2,9,          --,          --,          --,1,1,0,          --,          --,          --,41,          --,41,41,          --,41,          --,          --,          --,          --,          --,          --,"16,283","16,006",277,"4,259","3,530",728,"3,995","3,146",848,          --,          --,          --
,3月,,Mar,"31,340","26,437","4,903","8,106","4,684","3,422",734,253,480,"1,645",644,"1,001",181,21,159,194,151,43,"4,563","3,552","1,011",652,49,603,17,          --,17,116,13,103,2,          --,2,1,          --,1,0,0,0,"10,322","9,771",551,"10,315","9,754",561,7,17,-10,"1,348","1,066",282,231,326,-96,1,          --,1,730,372,358,"1,010","1,171",-161,"1,030","1,171",-140,2,          --,2,"10,544","9,740",805,"1,141","1,430",-288,"2,818","4,047","-1,229",763,585,178,"1,976","1,716",260,5,58,-53,452,344,108,76,38,38,"2,155",747,"1,408",252,228,24,103,88,15,          --,          --,          --,9,4,5,          --,          --,          --,2,1,1,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,          --,"22,261","21,117","1,143","5,350","3,615","1,735","5,038","4,882",156,          --,          --,          --
